발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,가해자법규,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2019","2019010210",주,수,"1","0","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,955430.000000000000000,1952240.000000000000000,126.995298500000004,37.568449289999997,,,,,,,,,,,,,,,,
"2019","2019010312",주,목,"1","1","0","1","0",서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,962122.000000000000000,1962574.000000000000000,127.070539800000006,37.661891709999999,초등학교,계상초교,서울특별시 노원구 한글비석로41가길 24,서울특별시 노원구 상계5동 447-1,37.662197409999997,127.068676600000003,노원구청,노원경찰서,Y,"2",8~19,2020/07/14,"3100000",서울특별시 노원구,"0","2"
"2019","2019010317",주,목,"1","0","0","0","0",서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,954851.000000000000000,1951572.000000000000000,126.988783400000003,37.562400250000003,,,,,,,,,,,,,,,,
"2019","2019010804",야,화,"1","0","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,944117.000000000000000,1950716.000000000000000,126.867315000000005,37.554096299999998,초등학교,염창초등학교,서울특별시 강서구 양천로 646-28 (염창동),,37.553224329999999,126.867600199999998,서울특별시 강서구청,강서경찰서,Y,"2","8",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2019","2019011417",주,월,"1","0","0","0","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,945828.000000000000000,1943562.000000000000000,126.887212800000000,37.489718670000002,유치원,도현유치원,서울특별시 구로구 구로동로28길 55,,37.490941999999997,126.887203000000000,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","98"
"2019","2019011604",야,수,"1","0","0","0","0",서울,성동구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,957987.000000000000000,1949576.000000000000000,127.024405099999996,37.544558170000002,유치원,옥수병설유치원,서울특별시 성동구 금호로1길 25,서울특별시 성동구 금호동4가 440-12,37.545529930000001,127.021871200000007,서울특별시 성동구,성동경찰서,Y,"1",4~13,2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2019","2019011604",야,수,"1","0","0","0","0",서울,성동구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,없음,957987.000000000000000,1949576.000000000000000,127.024405099999996,37.544558170000002,초등학교,옥수초등학교,서울특별시 성동구 금호로1길 25,서울특별시 성동구 금호동4가 440-12,37.545529930000001,127.021871200000007,서울특별시 성동구,성동경찰서,Y,"3",6~6,2020/06/17,"3030000",서울특별시 성동구,2017-12-12,"97"
"2019","2019011622",야,수,"1","0","0","0","0",서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,961407.000000000000000,1945530.000000000000000,127.063331700000006,37.508239680000003,,,,,,,,,,,,,,,,
"2019","2019011705",야,목,"1","0","0","0","0",서울,강동구,차대사람,횡단중,횡단중,과속,교차로,교차로횡단보도내,승용차,보행자,969058.000000000000000,1948101.000000000000000,127.149790499999995,37.531701599999998,,,,,,,,,,,,,,,,
"2019","2019011711",주,목,"1","4","2","2","0",서울,동작구,차대차,추돌,추돌,과속,교차로,교차로내,승용차,승용차,953853.000000000000000,1942637.000000000000000,126.978044900000000,37.481817329999998,,,,,,,,,,,,,,,,
"2019","2019011800",야,금,"1","0","0","0","0",서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,943085.000000000000000,1943620.000000000000000,126.856181599999999,37.490076430000002,유치원,개봉초병설유치원,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019011800",야,금,"1","0","0","0","0",서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,943085.000000000000000,1943620.000000000000000,126.856181599999999,37.490076430000002,초등학교,개봉초등학교,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019011800",야,금,"1","0","0","0","0",서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,943085.000000000000000,1943620.000000000000000,126.856181599999999,37.490076430000002,유치원,미림유치원,서울특별시 구로구 개봉로18길 37,,37.490828000000000,126.857951000000000,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","9"
"2019","2019011810",주,금,"1","2","0","2","0",서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958964.000000000000000,1959934.000000000000000,127.034884000000005,37.637961230000002,초등학교,서울수송초등학교,서울특별시 강북구 한천로 124길 14,서울특별시 강북구 번동 456,37.637320000000003,127.033205199999998,강북구청,강북경찰서,Y,"9","25",2019/05/10,"3080000",서울특별시 강북구,"0","1"
"2019","2019011907",주,토,"1","0","0","0","0",서울,구로구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,승용차,946338.000000000000000,1944412.000000000000000,126.892919599999999,37.497409650000002,어린이집,해태어린이집,서울특별시 영등포구 가마산로 316,서울특별시 영등포구 대림3동 777,37.498049150000000,126.894845000000004,영등포구청,영등포경찰서,Y,"1",6.5~8.5,2020/06/30,"3180000",서울특별시 영등포구,"0","7"
"2019","2019012100",야,월,"1","0","0","0","0",서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,943093.000000000000000,1943401.000000000000000,126.856289000000004,37.488103049999999,유치원,개봉초병설유치원,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019012100",야,월,"1","0","0","0","0",서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,943093.000000000000000,1943401.000000000000000,126.856289000000004,37.488103049999999,초등학교,개봉초등학교,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019012112",주,월,"1","0","0","0","0",서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,기타,기타,화물차,보행자,945810.000000000000000,1941615.000000000000000,126.887152599999993,37.472168959999998,,,,,,,,,,,,,,,,
"2019","2019012213",주,화,"1","1","1","0","0",서울,강남구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,959104.000000000000000,1945529.000000000000000,127.037274699999998,37.508131470000002,,,,,,,,,,,,,,,,
"2019","2019012221",야,화,"1","0","0","0","0",서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947696.500000000000000,1939261.899999999906868,126.908653400000006,37.451068620000001,어린이집,시흥5동 어린이집,서울특별시 금천구 독산로 10길 24,서울특별시 금천구 시흥동 919-15,37.449854999999999,126.907252999999997,서울특별시 금천구청,금천경찰서,Y,"1",6~10,2020/02/20,"3170000",서울특별시 금천구,"0","6"
"2019","2019012303",야,수,"1","0","0","0","0",서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955745.000000000000000,1954622.000000000000000,126.998721399999994,37.589933920000000,초등학교,혜화초등학교,서울특별시 종로구 혜화로 32,서울특별시 종로구 명륜동1가 1-27,37.588813700000003,127.000024900000000,종로구청,혜화경찰서,Y,"2","15",2019/01/14,"3000000",서울특별시 종로구,2017-04-14,"97"
"2019","2019012303",야,수,"1","0","0","0","0",서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955745.000000000000000,1954622.000000000000000,126.998721399999994,37.589933920000000,유치원,한아름유치원,서울특별시 종로구 혜화로6길 80,서울특별시 종로구 혜화동 109-2,37.590282000000002,127.001151199999995,종로구청,혜화경찰서,Y,"1","6",2019/01/14,"3000000",서울특별시 종로구,"0","13"
"2019","2019012400",야,목,"1","0","0","0","0",서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959688.000000000000000,1950590.000000000000000,127.043604500000001,37.553773640000003,,,,,,,,,,,,,,,,
"2019","2019012504",야,금,"1","1","1","0","0",서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,960281.000000000000000,1965423.000000000000000,127.049511999999993,37.687492249999998,초등학교,누원초등학교,서울특별시 도봉구 마들로 859-44,,37.686930400000001,127.049069399999993,도봉구청,도봉경찰서,Y,"2",6~20,2019/09/05,"3090000",서울특별시 도봉구,2017-10-20,"96"
"2019","2019012523",야,금,"1","0","0","0","0",서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,958977.000000000000000,1961402.000000000000000,127.034948799999995,37.651193110000001,어린이집,쌍문삼성,서울특별시 도봉구 노해로 238,,37.650960099999999,127.034491399999993,도봉구청,도봉경찰서,Y,"1","20",2019/09/05,"3090000",서울특별시 도봉구,"0","6"
"2019","2019012905",야,화,"1","0","0","0","0",서울,중구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955908.000000000000000,1952047.000000000000000,127.000722699999997,37.566732750000000,,,,,,,,,,,,,,,,
"2019","2019013000",야,수,"1","0","0","0","0",서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,953317.000000000000000,1948358.000000000000000,126.971619300000000,37.533355309999997,초등학교,용산초교,서울특벽시 용산구 한강대로57길 33,서울특별시 용산구 한강로2가 1,37.535210309999997,126.971669100000000,용산구청,용산경찰서,Y,,6~10,2020/02/18,"3020000",서울특별시 용산구,"0","97"
"2019","2019013011",주,수,"1","0","0","0","0",서울,은평구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,948778.000000000000000,1957704.000000000000000,126.919593599999999,37.617350610000003,유치원,성균관(갈현초교 중복),서울특별시 은평구 연서로27길 23,서울특별시 은평구 연서로27길 23,37.618313399999998,126.916921099999996,서울특별시 은평구,은평경찰서,Y,"1","4",2019/07/31,"3110000",서울특별시 은평구,"0","95"
"2019","2019013018",야,수,"1","0","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,941204.000000000000000,1948103.000000000000000,126.834546500000002,37.530364030000001,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.527704700000001,126.834014999999994,서울특별시 양천구청,양천경찰서,Y,"2","6",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2019","2019013018",야,수,"1","0","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,941204.000000000000000,1948103.000000000000000,126.834546500000002,37.530364030000001,어린이집,세진어린이집,서울특별시 양천구 곰달래로 28,서울특별시 양천구 신월1동 226-7,37.529701500000002,126.835746000000000,서울특별시 양천구청,양천경찰서,Y,"3","7",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2019","2019013018",야,수,"1","0","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,941204.000000000000000,1948103.000000000000000,126.834546500000002,37.530364030000001,학원,리틀플래닛학원,서울특별시 양천구 곰달래로9길 12,서울특별시 양천구 신월1동 121-1,37.530900969999998,126.835840099999999,서울특별시 양천구청,양천경찰서,Y,"2","6",2020/06/01,"3140000",서울특별시 양천구,"0","0"
"2019","2019013100",야,목,"1","2","1","1","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,940264.000000000000000,1943538.000000000000000,126.824279300000001,37.489159149999999,유치원,동정성모유치원,서울특별시 구로구 경인로2길 11,,37.489850009999998,126.827398900000006,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019013100",야,목,"1","2","1","1","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,940264.000000000000000,1943538.000000000000000,126.824279300000001,37.489159149999999,초등학교,오정초등학교,서울특별시 구로구 경인로2길 10,,37.490165759999996,126.826439300000004,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019013100",야,목,"1","2","1","1","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,940264.000000000000000,1943538.000000000000000,126.824279300000001,37.489159149999999,특수학교,성베드로학교,서울특별시 구로구 연동로 320,,37.487523600000003,126.826165000000003,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","97"
"2019","2019020308",주,일,"1","2","2","0","0",서울,영등포구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,946793.000000000000000,1945276.000000000000000,126.898004200000003,37.505223360000002,유치원,파란나라유치원,서울특별시 영등포구 도신로8길 17,서울특별시 영등포구 대림동 652,37.503219459999997,126.897260500000002,영등포구청,영등포경찰서,Y,"1",6~9,2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2019","2019020308",주,일,"1","2","2","0","0",서울,영등포구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,946793.000000000000000,1945276.000000000000000,126.898004200000003,37.505223360000002,유치원,큰나무유치원,서울특별시 영등포구 도신로 31,서울특별시 영등포구 대림3동 608-1,37.506233999999999,126.895152999999993,영등포구청,영등포경찰서,Y,"1",3~5,2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2019","2019020308",주,일,"1","2","2","0","0",서울,영등포구,차대차,기타,기타,신호위반,단일로,기타단일로,승용차,승용차,946793.000000000000000,1945276.000000000000000,126.898004200000003,37.505223360000002,유치원,우성유치원,서울특별시 영등포구 도신로 68-1,서울특별시 영등포구 신길동 365,37.505741999999998,126.900622999999996,영등포구청,영등포경찰서,Y,"1","18",2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2019","2019020623",야,수,"1","0","0","0","0",서울,송파구,차대사람,횡단중,횡단중,신호위반,기타,기타,원동기장치자전거,보행자,966177.000000000000000,1943929.000000000000000,127.117375300000006,37.493996310000000,,,,,,,,,,,,,,,,
"2019","2019020703",야,목,"1","0","0","0","0",서울,구로구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,944957.000000000000000,1943163.000000000000000,126.877390599999998,37.486070910000002,어린이집,LG전자구로어린이집,서울특별시 구로구 가마산로 95,,37.486013999999997,126.876904499999995,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","13"
"2019","2019020806",주,금,"1","0","0","0","0",서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,952512.000000000000000,1950360.000000000000000,126.962378700000002,37.551358630000003,,,,,,,,,,,,,,,,
"2019","2019021119",야,월,"1","0","0","0","0",서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,952632.000000000000000,1955433.000000000000000,126.963409200000001,37.597088560000003,,,,,,,,,,,,,,,,
"2019","2019021200",야,화,"1","0","0","0","0",서울,강남구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,958931.000000000000000,1942954.000000000000000,127.035461200000000,37.484914340000003,초등학교,언주초등학교,서울특별시 강남구 남부순환로363길 19,,37.486323079999998,127.036781000000005,서울특별시 강남구청,수서경찰서,Y,"5","7.7",2020/06/24,"3220000",서울특별시 강남구,"0","97"
"2019","2019021218",야,화,"1","0","0","0","0",서울,강남구,차대차,측면충돌,측면충돌,기타,단일로,기타단일로,승용차,승용차,960592.000000000000000,1947218.000000000000000,127.054019900000000,37.523419799999999,,,,,,,,,,,,,,,,
"2019","2019021304",야,수,"1","0","0","0","0",서울,강남구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,959294.000000000000000,1944810.000000000000000,127.039464300000006,37.501659259999997,,,,,,,,,,,,,,,,
"2019","2019021521",야,금,"1","0","0","0","0",서울,성북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,957045.000000000000000,1955925.000000000000000,127.013369600000004,37.601739729999998,초등학교,숭덕초등학교,서울특별시 성북구 정릉로 279,,37.603818359999998,127.013290600000005,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,2017-10-20,"95"
"2019","2019021521",야,금,"1","0","0","0","0",서울,성북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,957045.000000000000000,1955925.000000000000000,127.013369600000004,37.601739729999998,유치원,새싹유치원,서울특별시 성북구 정릉로 280,,37.602985730000000,127.014232699999994,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1","5",2020/02/28,"3070000",서울특별시 성북구,"0","10"
"2019","2019021902",야,화,"1","0","0","0","0",서울,영등포구,차량단독,기타,기타,안전운전 의무 불이행,기타,기타,승용차,없음,945626.000000000000000,1946803.000000000000000,126.884688199999999,37.518918390000003,초등학교,영문초등학교,서울특별시 영등포구 문래로 56,서울특별시 영등포구 문래동6가 13,37.519807139999998,126.887590900000006,영등포구청,영등포경찰서,Y,"2",7~11,2020/06/30,"3180000",서울특별시 영등포구,"0","5"
"2019","2019022406",주,일,"1","0","0","0","0",서울,구로구,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,941822.000000000000000,1945176.000000000000000,126.841772399999996,37.504022050000003,유치원,매봉초병설유치원,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019022406",주,일,"1","0","0","0","0",서울,구로구,차량단독,공작물충돌,공작물충돌,기타,단일로,기타단일로,승용차,없음,941822.000000000000000,1945176.000000000000000,126.841772399999996,37.504022050000003,초등학교,매봉초등학교,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2019","2019022506",주,월,"1","0","0","0","0",서울,성북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,960330.000000000000000,1957666.000000000000000,127.050489299999995,37.617579329999998,초등학교,장곡초등학교,서울특별시 성북구 장월로23길 16,서울특별시 성북구 장위동 235,37.616830380000003,127.048156300000002,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2019","2019022506",주,월,"1","0","0","0","0",서울,성북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,960330.000000000000000,1957666.000000000000000,127.050489299999995,37.617579329999998,어린이집,장위3동어린이집,서울특별시 성북구 돌곶이로32길 43,서울특별시 성북구 장위동 77-64,37.616756029999998,127.053421700000001,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","10"
"2019","2019022715",주,수,"1","2","0","2","0",서울,송파구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,968450.000000000000000,1942527.000000000000000,127.143148400000001,37.481439850000001,,,,,,,,,,,,,,,,
"2019","2019030100",야,금,"1","0","0","0","0",서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,945654.000000000000000,1950281.000000000000000,126.884747599999997,37.550267570000003,,,,,,,,,,,,,,,,
"2019","2019030301",야,일,"1","0","0","0","0",서울,종로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,955187.000000000000000,1953276.000000000000000,126.992483500000006,37.577775170000002,,,,,,,,,,,,,,,,
"2019","2019030423",야,월,"1","0","0","0","0",서울,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,961464.000000000000000,1949282.000000000000000,127.063779699999998,37.542060210000002,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.544314929999999,127.063157300000000,서울특별시 성동구,성동경찰서,Y,"3",5~8,2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"96"
"2019","2019030423",야,월,"1","0","0","0","0",서울,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,961464.000000000000000,1949282.000000000000000,127.063779699999998,37.542060210000002,유치원,윤진유치원,서울특별시 광진구 아차산로 21길 15 (화양동),서울특별시 광진구 화양동 42-21,37.542766000000000,127.062718000000004,서울특별시청,광진경찰서,Y,"2",,2019/02/20,"3040000",서울특별시 광진구,"0","9"
"2019","2019030618",야,수,"1","0","0","0","0",서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,950651.000000000000000,1942653.000000000000000,126.941828500000000,37.481796000000003,초등학교,관악초등학교,서울특별시 관악구 청룡4길 49,,37.481024120000001,126.942555999999996,서울특별시 관악구청,서울관악경찰서,Y,"4",6~20,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2019","2019030618",야,수,"1","0","0","0","0",서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,950651.000000000000000,1942653.000000000000000,126.941828500000000,37.481796000000003,유치원,관악병설유치원,서울특별시 관악구 청룡4길 49,,37.481024120000001,126.942555999999996,서울특별시 관악구청,서울관악경찰서,Y,"1",6~20,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2019","2019030906",주,토,"1","0","0","0","0",서울,용산구,차대사람,횡단중,횡단중,과속,단일로,지하차도(도로)내,승용차,보행자,953420.000000000000000,1948464.000000000000000,126.972778300000002,37.534315929999998,초등학교,용산초교,서울특벽시 용산구 한강대로57길 33,서울특별시 용산구 한강로2가 1,37.535210309999997,126.971669100000000,용산구청,용산경찰서,Y,,6~10,2020/02/18,"3020000",서울특별시 용산구,"0","97"
"2019","2019031000",야,일,"1","0","0","0","0",서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,951882.000000000000000,1944172.600000000093132,126.955652000000001,37.495557529999999,,,,,,,,,,,,,,,,
"2019","2019031221",야,화,"1","1","0","0","1",서울,은평구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승합차,948807.000000000000000,1958371.000000000000000,126.919875399999995,37.623363910000002,,,,,,,,,,,,,,,,
"2019","2019031319",야,수,"1","0","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,958555.000000000000000,1951579.000000000000000,127.030721600000007,37.562637490000000,어린이집,구립왕십리하나어린이집,서울특별시 성동구 무학봉16길 9-3,서울특별시 성동구 하왕십리동 976-13,37.560836999999999,127.032032099999995,서울특별시 성동구,성동경찰서,Y,"1","7",2020/06/17,"3030000",서울특별시 성동구,"0","10"
"2019","2019031319",야,수,"1","0","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,958555.000000000000000,1951579.000000000000000,127.030721600000007,37.562637490000000,유치원,무학유치원,서울특별시 성동구 무학봉15가길 4,서울특별시 성동구 하왕십리동 986-95,37.561470499999999,127.030654699999999,서울특별시 성동구,성동경찰서,Y,"1","4",2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2019","2019031319",야,수,"1","0","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,958555.000000000000000,1951579.000000000000000,127.030721600000007,37.562637490000000,초등학교,무학초등학교,서울특별시 성동구 무학봉15길 21,서울특별시 성동구 하왕십리동 950-1,37.563202900000000,127.029645500000001,서울특별시 성동구,성동경찰서,Y,"8","5",2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"97"
"2019","2019031403",야,목,"1","0","0","0","0",서울,금천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,945367.000000000000000,1943057.000000000000000,126.882035799999997,37.485139869999998,어린이집,예뜰어린이집,서울특별시 구로구 구로동로7길 27,,37.485991419999998,126.884694999999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","16"
"2019","2019031403",야,목,"1","0","0","0","0",서울,금천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,945367.000000000000000,1943057.000000000000000,126.882035799999997,37.485139869999998,초등학교,영일초등학교,서울특별시 구로구 남부순환로105길 218,,37.485644569999998,126.883811399999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","96"
"2019","2019031405",야,목,"1","0","0","0","0",서울,서대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,949527.000000000000000,1953237.000000000000000,126.928388299999995,37.577130670000003,,,,,,,,,,,,,,,,
"2019","2019031501",야,금,"1","0","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,943718.199999999953434,1951051.100000000093132,126.862774500000000,37.557092279999999,,,,,,,,,,,,,,,,
"2019","2019031506",주,금,"1","0","0","0","0",서울,중랑구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,기타,승용차,962291.199999999953434,1954883.199999999953434,127.072855099999998,37.592579800000003,,,,,,,,,,,,,,,,
"2019","2019031805",야,월,"1","0","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,962416.000000000000000,1962513.000000000000000,127.073876299999995,37.661353990000002,,,,,,,,,,,,,,,,
"2019","2019031922",야,화,"1","0","0","0","0",서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,기타,기타,승용차,보행자,952162.000000000000000,1941717.000000000000000,126.958979099999993,37.473439050000003,,,,,,,,,,,,,,,,
"2019","2019032009",주,수,"1","0","0","0","0",서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,건설기계,보행자,963688.000000000000000,1953557.000000000000000,127.088742600000003,37.580682560000000,,,,,,,,,,,,,,,,
"2019","2019032013",주,수,"1","0","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,943258.000000000000000,1948345.000000000000000,126.857773600000002,37.532673889999998,유치원,새싹유치원,서울특별시 강서구 곰달래로49길 10 (화곡동),,37.532212739999999,126.858038699999994,서울특별시 강서구청,강서경찰서,Y,"1","9",2020/01/01,"3150000",서울특별시 강서구,"0","98"
