발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2014,2014-04-29 21:00,0,주간,화,1,1,0,0,0,경남,고성군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,자전거,자전거,1075748,1667033,128.3300436,34.99540352
2014,2014-04-29 23:00,5,주간,월,1,1,0,0,0,전북,군산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승합차,대형,924320,1769235,126.661191,35.91684162
2014,2014-04-30 2:00,45,주간,목,1,8,3,4,0,경기,양주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,승합차,대형,957381,1976940,127.0159461,37.79116449
2014,2014-04-30 12:00,30,야간,금,1,1,0,0,0,인천,계양구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,931109,1949656,126.7201545,37.54366183
2014,2014-04-30 13:00,20,주간,금,1,1,0,0,0,전북,군산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,933073,1774339,126.7577681,35.96349413
2014,2014-04-30 14:00,45,야간,금,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,975433,1976195,127.2209975,37.78511367
2014,2014-04-30 14:00,50,야간,월,1,1,0,0,0,울산,중구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,중형,화물차,대형,1166858,1732841,129.3414779,35.57756292
2014,2014-04-30 16:00,35,주간,화,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,925165,1940279,126.6538292,37.45868643
2014,2014-04-30 19:00,30,야간,목,1,1,0,0,0,전남,해남군,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,900253,1633543,126.4109984,34.6913738
2014,2014-04-30 22:00,15,야간,토,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,보행자,보행자,965192,1939430,127.1064453,37.45340799
2014,2014-04-30 22:00,16,야간,화,1,4,2,1,0,경기,성남시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,경형,승용차,소형,971674,1941655,127.179647,37.47368454
2014,2014-04-30 23:00,10,야간,목,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,991072,1817849,127.4004888,36.35802117
2014,2014-05-01 3:00,55,야간,월,1,1,0,0,0,서울,강동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,단일로,기타단일로,승용차,중형,자전거,자전거,967249,1948665,127.129291,37.53672269
2014,2014-05-01 9:00,15,야간,수,1,1,0,0,0,경기,부천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,938608,1948158,126.8051623,37.53069054
2014,2014-05-01 14:00,40,주간,목,1,1,0,0,0,전북,전주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,중형,967398,1759440,127.1390382,35.83091664
2014,2014-05-01 16:00,40,주간,금,1,3,2,0,0,경남,사천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승용차,중형,1045097,1682970,127.995053,35.1409393
2014,2014-05-01 17:00,35,주간,일,1,1,0,0,0,강원,정선군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1113837,1915916,128.7833455,37.23515613
2014,2014-05-01 18:00,35,주간,월,1,1,0,0,0,경기,양주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,자전거,자전거,961716,1982661,127.0648778,37.8429194
2014,2014-05-01 19:00,0,야간,금,1,1,0,0,0,전북,전주시,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,단일로,횡단보도부근,승합차,중형,보행자,보행자,967006,1760597,127.1346503,35.84133505
2014,2014-05-01 20:00,48,주간,화,1,1,0,0,0,경기,양평군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,0,0,1021455,1938429,127.7425522,37.44479164
2014,2014-05-01 21:00,27,야간,금,1,1,0,0,0,전북,완주군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,956819,1758420,127.0219683,35.8213116
2014,2014-05-01 21:00,20,야간,수,1,2,1,0,0,경기,양평군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,988579,1956388,127.3706041,37.60684531
2014,2014-05-02 0:00,0,주간,수,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,차로위반(진로변경 위반),교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,대형,1109885,1704818,128.7090849,35.33290912
2014,2014-05-02 3:00,36,야간,수,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,1158267,1730791,129.2463053,35.5604985
2014,2014-05-02 7:00,5,야간,화,1,1,0,0,0,부산,강서구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,1130161,1689996,128.9297788,35.19686345
2014,2014-05-02 7:00,50,주간,월,1,1,0,0,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,951162,1943213,126.9475709,37.4868706
2014,2014-05-02 9:00,55,주간,월,1,1,0,0,0,충북,제천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,1062677,1898314,128.2047597,37.08051958
2014,2014-05-02 11:00,30,주간,일,1,1,0,0,0,경북,문경시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,이륜차,소형,1062862,1844765,128.2028227,36.59864395
2014,2014-05-02 11:00,41,주간,금,1,1,0,0,0,경남,의령군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,1082218,1710270,128.4031262,35.3830452
2014,2014-05-02 14:00,5,주간,토,1,1,0,0,0,강원,원주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승합차,대형,1040011,1933203,127.9520429,37.3970704
2014,2014-05-02 14:00,40,야간,토,1,1,0,0,0,광주,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,941243,1684357,126.8548721,35.15220337
2014,2014-05-02 15:00,25,야간,금,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,953510,1943207,126.9741295,37.48693772
2014,2014-05-02 19:00,50,주간,토,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,1039239,1931139,127.9432116,37.37849941
2014,2014-05-02 19:00,0,주간,일,1,2,0,0,1,전북,장수군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,기타/불명,기타/불명,승용차,중형,승용차,경형,1004887,1750443,127.5554131,35.74938894
2014,2014-05-02 20:00,20,야간,일,1,1,0,0,0,전북,익산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,원동기장치자전거,원동기장치자전거,950751,1775103,126.9537633,35.97143444
2014,2014-05-03 1:00,25,주간,월,1,1,0,0,0,경남,양산시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,경형,보행자,보행자,1149444,1710821,129.1453185,35.38187953
2014,2014-05-03 2:00,40,주간,화,1,1,0,0,0,세종,세종,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,이륜차,소형,974361,1832927,127.2137312,36.4936519
2014,2014-05-03 2:00,2,주간,월,1,8,4,3,0,경북,경주시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,승합차,대형,1168535,1758869,129.3523736,35.83516715
2014,2014-05-03 2:00,6,주간,화,1,1,0,0,0,대구,동구,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,0,0,1109278,1771879,128.711497,35.93749617
2014,2014-05-03 3:00,8,주간,토,1,1,0,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1018828,1660605,127.7061802,34.94010183
2014,2014-05-03 4:00,32,주간,토,1,1,0,0,0,경기,화성시,차대사람,횡단중,횡단중,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,대형,보행자,보행자,959147,1912578,127.0346601,37.21017896
2014,2014-05-03 12:00,7,주간,월,1,1,0,0,0,경기,양평군,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,교차로,교차로내,건설기계,건설기계,보행자,보행자,1000257,1943746,127.5029073,37.4929664
2014,2014-05-03 13:00,50,야간,일,1,3,0,2,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,956318,1918168,127.0073692,37.2613852
2014,2014-05-03 13:00,0,야간,일,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,보행자,보행자,965232,1957350,127.1060489,37.61492965
2014,2014-05-03 13:00,51,야간,토,1,1,0,0,0,대구,달성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1083886,1748762,128.4283476,35.73115975
2014,2014-05-03 14:00,0,주간,목,1,2,1,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1001303,1849574,127.5145767,36.64406853
2014,2014-05-03 16:00,30,야간,목,1,1,0,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,903211,1886827,126.412566,36.97491431
2014,2014-05-03 18:00,26,야간,수,1,1,0,0,0,경기,수원시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승합차,대형,956780,1921160,127.0124054,37.2883757
2014,2014-05-03 19:00,2,주간,목,1,1,0,0,0,전북,익산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,승용차,중형,947152,1769705,126.9142067,35.92258016
2014,2014-05-04 0:00,0,야간,금,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1165057,1729681,129.3209662,35.54938686
2014,2014-05-04 1:00,20,야간,토,1,3,0,2,0,서울,강북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,958252,1958445,127.0268992,37.62450855
2014,2014-05-04 4:00,20,야간,토,1,1,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,1109906,1704634,128.7092912,35.33124806
2014,2014-05-04 5:00,45,주간,수,1,1,0,0,0,서울,양천구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,자전거,자전거,941692,1946784,126.8401741,37.51850684
2014,2014-05-04 11:00,14,야간,금,1,1,0,0,0,전북,김제시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,보행자,보행자,950928,1767591,126.9561905,35.90371795
2014,2014-05-04 14:00,0,주간,토,1,1,0,0,0,전남,나주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,0,0,932943,1676154,126.7646672,35.07827745
2014,2014-05-04 20:00,30,주간,토,1,1,0,0,0,대구,달서구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,부당한 회전,단일로,횡단보도부근,자전거,자전거,승용차,대형,1092545,1757302,128.5243248,35.80781789
2014,2014-05-04 20:00,35,야간,수,1,1,0,0,0,대구,달서구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1091244,1760387,128.5014045,35.83526571
2014,2014-05-05 1:00,20,야간,일,1,1,0,0,0,충남,당진시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,대형,915799,1874968,126.5535115,36.86641884
2014,2014-05-05 1:00,10,야간,일,1,1,0,0,0,전남,무안군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,대형,보행자,보행자,906250,1665817,126.4728536,34.98293118
2014,2014-05-05 5:00,20,야간,금,1,1,0,0,0,경기,수원시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,953059,1922280,126.970357,37.29829056
2014,2014-05-05 9:00,25,야간,목,1,1,0,0,0,경북,예천군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,이륜차,중형,1082898,1837497,128.4245415,36.53155689
2014,2014-05-05 13:00,36,야간,금,1,24,16,7,0,경기,안산시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승합차,대형,승용차,중형,946337,1922569,126.8944944,37.30053175
2014,2014-05-05 14:00,55,야간,목,1,2,1,0,0,서울,성동구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,화물차,대형,961705,1950617,127.0664381,37.55410307
2014,2014-05-05 15:00,0,주간,월,1,1,0,0,0,대구,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1097125,1768614,128.5763881,35.90934805
2014,2014-05-05 18:00,0,주간,일,1,1,0,0,0,세종,세종,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,978308,1837474,127.2576728,36.53474109
2014,2014-05-05 23:00,20,야간,금,1,1,0,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,1008153,1664174,127.5893164,34.97242742
2014,2014-05-06 0:00,50,야간,화,1,1,0,0,0,광주,북구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,947486,1694740,126.92278,35.24670583
2014,2014-05-06 3:00,20,주간,수,1,2,0,1,0,전남,담양군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,승용차,중형,950073,1701716,126.9507899,35.30973799
2014,2014-05-06 4:00,40,주간,월,1,1,0,0,0,서울,중구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,953754,1950587,126.9764248,37.55346782
2014,2014-05-06 7:00,45,주간,월,1,1,0,0,0,전북,무주군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,승용차,중형,1014183,1778704,127.6573757,36.00504096
2014,2014-05-06 8:00,10,야간,월,1,1,0,0,0,경남,창녕군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1088979,1728581,128.4816836,35.54922514
2014,2014-05-06 12:00,50,주간,수,1,1,0,0,0,전남,완도군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,0,0,932164,1591539,126.7627023,34.31522101
2014,2014-05-06 12:00,0,야간,토,1,1,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,932306,1927865,126.735704,37.34734948
2014,2014-05-06 15:00,35,주간,토,1,1,0,0,0,전북,고창군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,909257,1717780,126.5000649,35.45169071
2014,2014-05-06 19:00,8,주간,토,1,2,0,1,0,경북,청도군,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,1112779,1739251,128.7457032,35.64298566
2014,2014-05-06 20:00,40,주간,토,1,1,0,0,0,충남,아산시,차대차,기타,기타,운전자법규위반,차로위반(진로변경 위반),기타/불명,기타/불명,원동기장치자전거,원동기장치자전거,승용차,중형,960047,1871963,127.0518781,36.84505758
2014,2014-05-07 0:00,0,주간,토,1,4,2,1,0,충북,괴산군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,0,0,1026554,1879247,127.7980931,36.91119065
2014,2014-05-07 6:00,55,야간,월,1,1,0,0,0,전남,완도군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,922089,1600297,126.6524141,34.39348743
2014,2014-05-07 6:00,35,야간,화,1,3,1,1,0,경남,창원시(통합),차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,1097416,1692588,128.5704569,35.22394446
2014,2014-05-07 7:00,14,주간,화,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,보행자,보행자,993157,1826889,127.4236484,36.43953689
2014,2014-05-07 9:00,40,주간,목,1,1,0,0,0,경기,수원시,차대차,기타,기타,운전자법규위반,부당한 회전,교차로,교차로내,이륜차,소형,승합차,대형,956685,1921085,127.011338,37.28769526
2014,2014-05-07 12:00,15,야간,월,1,1,0,0,0,전남,여수시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,1021047,1638886,127.7299344,34.74420483
2014,2014-05-07 12:00,40,주간,월,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,961822,1951619,127.0856075,37.53186159
2014,2014-05-07 16:00,10,주간,월,1,1,0,0,0,경북,안동시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,자전거,자전거,1109075,1842058,128.7190356,36.57007947
2014,2014-05-07 22:00,0,주간,월,1,1,0,0,0,충남,홍성군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,921462,1836501,126.6227727,36.52298962
2014,2014-05-07 22:00,35,주간,화,1,4,1,2,0,전남,해남군,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,화물차,소형,897185,1635888,126.3779468,34.71182901
2014,2014-05-07 22:00,10,주간,화,1,2,0,1,0,경북,경산시,차대차,추돌,주정차중 추돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,화물차,경형,1118619,1760632,128.8133561,35.83502896
2014,2014-05-08 0:00,20,야간,화,1,1,0,0,0,경기,고양시,차대사람,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,소형,보행자,보행자,936442,1961375,126.7795017,37.64966614
2014,2014-05-08 1:00,46,주간,일,1,1,0,0,0,전남,구례군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,995895,1702329,127.4548399,35.31650411
2014,2014-05-08 3:00,30,야간,토,1,1,0,0,0,경북,영천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1131045,1776580,128.9535265,35.97718914
2014,2014-05-08 5:00,40,주간,화,1,1,0,0,0,전북,무주군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,대형,농기계,농기계,1017546,1769535,127.6944117,35.92251746
2014,2014-05-08 6:00,40,야간,토,1,1,0,0,0,대구,북구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승용차,중형,1094606,1771568,128.5488271,35.93622401
2014,2014-05-08 6:00,20,주간,토,1,1,0,0,0,강원,홍천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,1035001,1957839,127.8965678,37.61927527
2014,2014-05-08 8:00,20,주간,토,1,2,0,1,0,경북,의성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,승용차,중형,1080955,1820622,128.402561,36.37965251
2014,2014-05-08 8:00,15,주간,토,1,2,0,1,0,경남,창원시(통합),차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,소형,승합차,대형,1096410,1687872,128.5588521,35.18152416
2014,2014-05-08 13:00,20,주간,일,1,1,0,0,0,전남,나주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,0,0,927050,1665756,126.700726,34.98409511
2014,2014-05-08 13:00,40,주간,화,1,1,0,0,0,전북,완주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,보행자,보행자,978216,1782148,127.2581887,36.03595118
2014,2014-05-08 14:00,50,야간,금,1,1,0,0,0,충남,부여군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,947654,1805578,126.9640857,36.22062924
2014,2014-05-08 15:00,45,주간,토,1,1,0,0,0,대구,동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,1102819,1766688,128.6392321,35.8914043
2014,2014-05-08 15:00,0,주간,화,1,1,0,0,0,전남,고흥군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,978895,1610097,127.2701487,34.48458613
2014,2014-05-08 18:00,50,주간,월,1,3,1,1,0,전북,전주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,화물차,소형,961829,1765983,127.0768912,35.89371825
2014,2014-05-08 19:00,18,야간,일,1,1,0,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,945515,1686428,126.9016664,35.17165428
2014,2014-05-08 21:00,21,주간,월,1,5,4,0,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,승용차,소형,924047,1878334,126.6474869,36.90027577
2014,2014-05-08 22:00,30,주간,월,1,1,0,0,0,경남,함양군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1026859,1720384,127.796075,35.47894855
2014,2014-05-09 1:00,0,주간,화,1,2,0,1,0,부산,기장군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,1152272,1706047,129.1755525,35.33842335
2014,2014-05-09 10:00,0,주간,일,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,보행자,보행자,955536,1922119,126.9983141,37.29696114
2014,2014-05-09 11:00,40,야간,토,1,2,0,0,1,서울,중랑구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,이륜차,중형,962941,1954740,127.0802227,37.59131551
2014,2014-05-09 13:00,20,야간,금,1,1,0,0,0,전북,군산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,930052,1776034,126.7241179,35.97856294
2014,2014-05-09 14:00,45,야간,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,960425,1947368,127.0515026,37.52462169
2014,2014-05-09 17:00,10,주간,일,1,1,0,0,0,경남,사천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,소형,보행자,보행자,1052432,1659456,128.074085,34.9285594
2014,2014-05-09 18:00,30,주간,일,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,대형,보행자,보행자,1165097,1727208,129.3209034,35.52709335
2014,2014-05-09 19:00,0,주간,일,1,1,0,0,0,충북,청주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1009098,1847160,127.6017511,36.6222638
2014,2014-05-09 19:00,24,야간,금,1,1,0,0,0,강원,춘천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,대형,승용차,중형,1002740,1981826,127.530335,37.83460254
2014,2014-05-09 21:00,40,야간,토,1,2,0,1,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,보행자,보행자,944865,1690551,126.8942529,35.20879448
2014,2014-05-09 23:00,30,주간,토,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,915057,1475532,126.5873175,33.26773423
2014,2014-05-09 23:00,10,야간,토,1,1,0,0,0,충남,태안군,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,경형,보행자,보행자,898677,1831170,126.3690153,36.47279602
2014,2014-05-10 3:00,17,주간,토,1,1,0,0,0,충남,홍성군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,소형,보행자,보행자,925489,1845533,126.6668738,36.60472762
2014,2014-05-10 10:00,20,주간,수,1,1,0,0,0,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1051187,1686844,128.0621436,35.17557873
2014,2014-05-10 13:00,2,야간,금,1,1,0,0,0,부산,진구,차대사람,차도통행중,차도통행중,운전자법규위반,신호위반,단일로,횡단보도부근,승용차,대형,보행자,보행자,1143436,1687705,129.0758182,35.17462228
