발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2013,2013-01-31 11:00,30,주간,목,1,2,1,0,0,서울,도봉구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,화물차,소형,보행자,보행자,959410,1963590,127.0397356,37.67093309
2013,2013-01-31 13:00,20,주간,목,1,2,1,0,0,강원,철원군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,대형,특수차,대형,981739,2012752,127.2916847,38.1147467
2013,2013-01-31 13:00,29,주간,목,1,8,1,6,0,경기,화성시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,화물차,대형,화물차,소형,945048,1915444,126.8732291,37.2205717
2013,2013-01-31 19:00,20,야간,목,1,1,0,0,0,경북,구미시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,특수차,대형,승용차,중형,1082365,1796469,128.4157332,36.16180844
2013,2013-01-31 19:00,40,야간,목,1,1,0,0,0,인천,연수구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,926729,1935999,126.6719371,37.42023688
2013,2013-01-31 22:00,40,야간,목,1,1,0,0,0,서울,송파구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,967003,1941434,127.1268311,37.47153752
2013,2013-01-31 23:00,15,야간,목,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,937759,1980156,126.7928221,37.81902241
2013,2013-02-01 0:00,45,야간,금,1,1,0,0,0,강원,원주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승용차,중형,1039527,1927343,127.9462619,37.34427154
2013,2013-02-01 1:00,14,야간,금,1,2,1,0,0,광주,북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947718,1686431,126.9347696,35.17252562
2013,2013-02-01 5:00,40,야간,금,1,2,0,1,0,경기,성남시,차량단독,기타,기타,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,중형,0,0,970019,1936251,127.1611498,37.42492289
2013,2013-02-01 5:00,10,야간,금,1,1,0,0,0,경남,창원시(통합),차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,중형,1094995,1694068,128.5440287,35.23751985
2013,2013-02-01 9:00,0,주간,금,1,2,1,0,0,강원,삼척시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,소형,1160455,1920947,129.3114624,37.27254588
2013,2013-02-01 11:00,26,주간,금,1,1,0,0,0,경기,파주시,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,대형,화물차,소형,932882,1990273,126.7221051,37.9078404
2013,2013-02-01 16:00,50,주간,금,1,2,0,1,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,중형,화물차,중형,955394,1868366,126.9999018,36.8124248
2013,2013-02-01 19:00,45,야간,금,1,2,0,1,0,제주,제주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,소형,승합차,대형,917365,1497685,126.6106986,33.46777384
2013,2013-02-01 20:00,10,야간,금,1,2,0,1,0,경기,성남시,차대차,추돌,진행중 추돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,대형,화물차,중형,968965,1939838,127.1490866,37.45721989
2013,2013-02-01 22:00,55,야간,금,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,소형,보행자,보행자,972769,1958705,127.1913977,37.62739693
2013,2013-02-01 22:00,50,야간,금,1,1,0,0,0,충남,공주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,957769,1836205,127.0283008,36.52261436
2013,2013-02-01 23:00,27,야간,금,1,1,0,0,0,경기,성남시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,970103,1939629,127.1619623,37.45537356
2013,2013-02-02 1:00,0,야간,토,1,3,2,0,0,광주,북구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,943595,1694140,126.8800545,35.24108437
2013,2013-02-02 3:00,15,야간,토,1,2,1,0,0,충남,서산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,916905,1856501,126.5697162,36.70288102
2013,2013-02-02 4:00,0,야간,토,1,1,0,0,0,경기,포천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,973852,1988574,127.202595,37.896642
2013,2013-02-02 6:00,5,주간,토,2,5,2,1,0,경기,포천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,0,0,979931,2006498,127.2712355,38.05834293
2013,2013-02-02 6:00,43,주간,토,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,961182,1901641,127.0630813,37.11262831
2013,2013-02-02 6:00,40,주간,토,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,947383,1952994,126.9041259,37.57482044
2013,2013-02-02 7:00,25,주간,토,1,3,2,0,0,경북,김천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,중형,화물차,소형,1049732,1782071,128.0520313,36.03423009
2013,2013-02-02 8:00,30,주간,토,1,2,1,0,0,전북,남원시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1004689,1717146,127.5516699,35.45010444
2013,2013-02-02 8:00,30,주간,토,1,2,1,0,0,경북,상주시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1047884,1820607,128.0338735,36.38173404
2013,2013-02-02 10:00,50,주간,토,1,3,2,0,0,강원,인제군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,1067210,2000663,128.2655437,38.00348379
2013,2013-02-02 10:00,59,주간,토,1,1,0,0,0,광주,북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,947161,1685862,126.9290762,35.16222851
2013,2013-02-02 10:00,15,주간,토,1,1,0,0,0,강원,강릉시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1121898,1972928,128.883844,37.74792794
2013,2013-02-02 13:00,25,주간,토,1,1,0,0,0,경남,함안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,0,0,1079842,1697319,128.3778268,35.26815278
2013,2013-02-02 13:00,30,주간,토,1,1,0,0,0,인천,남동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,929938,1934038,126.708386,37.40281096
2013,2013-02-02 14:00,43,주간,토,1,1,0,0,0,대구,동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1103086,1765430,128.6420271,35.88003619
2013,2013-02-02 18:00,37,야간,토,1,2,0,1,0,경북,김천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1058585,1799813,128.1516155,36.19368493
2013,2013-02-02 19:00,10,야간,토,1,1,0,0,0,경기,이천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,1002426,1913445,127.5268151,37.22023927
2013,2013-02-02 20:00,30,야간,토,1,1,0,0,0,전남,신안군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,0,0,864530,1638822,126.02024,34.73485498
2013,2013-02-02 20:00,6,야간,토,1,1,0,0,0,경북,경주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1164092,1754613,129.3154051,35.7742325
2013,2013-02-02 22:00,0,야간,토,1,2,1,0,0,경기,양평군,차량단독,전도전복,전도전복,운전자법규위반,앞지르기 금지위반,단일로,기타단일로,화물차,소형,0,0,1001666,1943655,127.5188463,37.49214469
2013,2013-02-02 23:00,25,야간,토,1,2,0,1,0,서울,동대문구,차대차,추돌,진행중 추돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,960917,1952705,127.0574055,37.57288974
2013,2013-02-03 0:00,50,야간,일,1,1,0,0,0,경남,창원시(통합),차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,1100687,1696499,128.6068735,35.25888052
2013,2013-02-03 0:00,30,야간,일,1,2,1,0,0,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,944123,1890148,126.871936,37.00816978
2013,2013-02-03 1:00,45,야간,일,1,3,2,0,0,부산,사상구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,대형,1134615,1683718,128.977666,35.13968494
2013,2013-02-03 1:00,24,야간,일,1,1,0,0,0,충북,청주시,차대사람,차도통행중,차도통행중,운전자법규위반,과속,교차로,교차로부근,승용차,중형,보행자,보행자,997027,1850125,127.4667388,36.64903203
2013,2013-02-03 2:00,35,야간,일,1,1,0,0,0,전남,함평군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,908929,1677143,126.5009593,35.08529133
2013,2013-02-03 3:00,58,야간,일,1,2,1,0,0,충남,천안시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,중형,0,0,969874,1870076,127.1621727,36.82841156
2013,2013-02-03 6:00,53,주간,일,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승합차,대형,보행자,보행자,1116863,1681862,128.782587,35.1251725
2013,2013-02-03 9:00,53,주간,일,2,7,3,2,0,경남,고성군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,승용차,중형,1077291,1668627,128.3470982,35.00965897
2013,2013-02-03 12:00,48,주간,일,1,2,1,0,0,전남,나주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,935159,1671844,126.7890678,35.03952762
2013,2013-02-03 19:00,0,야간,일,1,1,0,0,0,전북,완주군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,971205,1772175,127.1770864,35.94412245
2013,2013-02-03 20:00,13,야간,일,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,986185,1812690,127.3450777,36.31524709
2013,2013-02-04 0:00,15,야간,월,1,2,1,0,0,부산,사상구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1136294,1684584,128.9962337,35.14726507
2013,2013-02-04 2:00,50,야간,월,1,1,0,0,0,충북,청주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,0,0,993947,1847236,127.4323033,36.62297316
2013,2013-02-04 3:00,30,야간,월,1,1,0,0,0,대전,동구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,993579,1816365,127.4284439,36.34466231
2013,2013-02-04 6:00,55,주간,월,1,2,0,1,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,951864,1889461,126.9589858,37.00240568
2013,2013-02-04 7:00,20,주간,월,1,1,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,964419,1902879,127.1031224,37.12887745
2013,2013-02-04 8:00,25,주간,월,1,1,0,0,0,전북,무주군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1016101,1779224,127.6786685,36.00969941
2013,2013-02-04 11:00,5,주간,월,1,5,1,2,1,경기,포천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승합차,대형,981816,2002072,127.2928347,38.01849221
2013,2013-02-04 18:00,50,야간,월,1,1,0,0,0,경기,남양주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,975430,1959651,127.221522,37.63599859
2013,2013-02-04 18:00,50,야간,월,1,1,0,0,0,전남,보성군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,0,0,977320,1645950,127.252035,34.80787081
2013,2013-02-04 22:00,0,야간,월,1,1,0,0,0,경기,남양주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,972773,1958698,127.1914433,37.62733396
2013,2013-02-05 2:00,0,야간,화,1,1,0,0,0,경북,구미시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1076722,1787096,128.3520873,36.07777642
2013,2013-02-05 4:00,12,야간,화,1,1,0,0,0,부산,진구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,0,0,1140850,1685675,129.0464195,35.15647141
2013,2013-02-05 6:00,50,주간,화,1,2,1,0,0,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승합차,대형,보행자,보행자,1056205,1687830,128.1173166,35.18420086
2013,2013-02-05 7:00,38,주간,화,1,1,0,0,0,경기,고양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,933999,1963498,126.7502566,37.66912732
2013,2013-02-05 10:00,20,주간,화,1,1,0,0,0,경북,경산시,차대차,기타,기타,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,중형,이륜차,소형,1119193,1759236,128.8220711,35.82112174
2013,2013-02-05 14:00,30,주간,화,1,1,0,0,0,세종,세종,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,979933,1839773,127.2757661,36.5555022
2013,2013-02-05 15:00,52,주간,화,1,1,0,0,0,전남,보성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,965795,1638791,127.126323,34.74299195
2013,2013-02-05 19:00,4,야간,화,1,1,0,0,0,경남,진주시,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,원동기장치자전거,원동기장치자전거,보행자,보행자,1051746,1689472,128.0684474,35.19924601
2013,2013-02-05 21:00,25,야간,화,1,7,5,1,0,경북,김천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,교량위,승용차,중형,승용차,중형,1060876,1792589,128.1767216,36.12803893
2013,2013-02-05 21:00,35,야간,화,1,1,0,0,0,울산,북구,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,화물차,대형,1167643,1738137,129.3512365,35.62515691
2013,2013-02-05 22:00,55,야간,화,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,911183,1501389,126.5438099,33.50068295
2013,2013-02-05 22:00,33,야간,화,1,1,0,0,0,전남,광양시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1019238,1661091,127.7106812,34.94447662
2013,2013-02-05 23:00,49,야간,화,2,2,0,0,0,강원,인제군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1062187,2013752,128.2094724,38.12180184
2013,2013-02-06 1:00,0,야간,수,1,1,0,0,0,부산,사상구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1137178,1684972,129.0059997,35.15064233
2013,2013-02-06 1:00,0,야간,수,1,1,0,0,0,전남,화순군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,951896,1675189,126.9579882,35.07740917
2013,2013-02-06 5:00,45,야간,수,1,1,0,0,0,광주,광산구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,936766,1685403,126.8056726,35.16189969
2013,2013-02-06 6:00,38,주간,수,1,1,0,0,0,부산,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,소형,보행자,보행자,1138996,1677780,129.0247436,35.08556352
2013,2013-02-06 7:00,40,주간,수,1,1,0,0,0,전남,목포시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,901004,1645862,126.4177484,34.80251742
2013,2013-02-06 9:00,10,주간,수,1,1,0,0,0,충남,공주시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승합차,대형,967906,1817991,127.1422782,36.35880732
2013,2013-02-06 10:00,56,주간,수,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,중형,보행자,보행자,996563,1848125,127.4614649,36.63090132
2013,2013-02-06 10:00,17,주간,수,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,885603,1486067,126.2704189,33.36008323
2013,2013-02-06 11:00,30,주간,수,1,3,1,1,0,강원,양양군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승용차,중형,1097892,2009292,128.61615,38.07844687
2013,2013-02-06 14:00,26,주간,수,1,1,0,0,0,경기,의정부시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승용차,대형,960490,1971396,127.051558,37.7413363
2013,2013-02-06 18:00,47,야간,수,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,화물차,소형,보행자,보행자,965850,1842545,127.1182785,36.58009169
2013,2013-02-06 19:00,32,야간,수,1,1,0,0,0,대전,대덕구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,992214,1817992,127.413216,36.3593203
2013,2013-02-06 21:00,50,야간,수,1,2,1,0,0,충남,아산시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,대형,승용차,경형,964891,1866632,127.1063882,36.79719621
2013,2013-02-07 0:00,25,야간,목,1,1,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1106936,1697182,128.6765018,35.26499483
2013,2013-02-07 0:00,25,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,958023,1950783,127.0247436,37.55543884
2013,2013-02-07 1:00,30,야간,목,1,3,1,1,0,전남,광양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,대형,승용차,경형,1008620,1663934,127.5944299,34.97025936
2013,2013-02-07 3:00,0,야간,목,1,3,2,0,0,인천,중구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,904517,1944732,126.4198154,37.49691514
2013,2013-02-07 9:00,55,주간,목,1,1,0,0,0,전남,나주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,928982,1671499,126.7214016,35.03601489
2013,2013-02-07 10:00,0,주간,목,1,1,0,0,0,부산,금정구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1145930,1692136,129.1033185,35.21398382
2013,2013-02-07 14:00,25,주간,목,1,1,0,0,0,경북,경주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1154581,1762024,129.2116581,35.84256408
2013,2013-02-07 14:00,0,주간,목,1,2,0,0,1,전남,진도군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,소형,0,0,895167,1608427,126.3509863,34.46087851
2013,2013-02-07 18:00,0,야간,목,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,소형,보행자,보행자,951267,1932733,126.949451,37.39241633
2013,2013-02-07 19:00,2,야간,목,1,1,0,0,0,경기,광주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,983709,1928489,127.3160464,37.35530012
2013,2013-02-07 19:00,57,야간,목,1,1,0,0,0,전남,보성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,986776,1648338,127.3554019,34.83031125
2013,2013-02-07 21:00,30,야간,목,1,1,0,0,0,경기,남양주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,980795,1969808,127.2820612,37.72767476
2013,2013-02-07 22:00,58,야간,목,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,956951,1952627,127.0124987,37.57200979
2013,2013-02-07 23:00,50,야간,목,1,1,0,0,0,충남,공주시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,0,0,962048,1813256,127.0772168,36.31590708
2013,2013-02-08 3:00,30,야간,금,1,1,0,0,0,경기,화성시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,0,0,948326,1905086,126.9362166,37.17649104
2013,2013-02-08 6:00,28,주간,금,1,1,0,0,0,강원,화천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1026843,2002437,127.8058275,38.02156668
2013,2013-02-08 6:00,32,주간,금,1,2,1,0,0,경기,수원시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,승용차,중형,954335,1919507,126.9791011,37.27647907
2013,2013-02-08 9:00,45,주간,금,1,1,0,0,0,경기,구리시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,경형,966500,1960388,127.120462,37.64251937
2013,2013-02-08 12:00,5,주간,금,1,1,0,0,0,울산,중구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,1165040,1730844,129.3210158,35.55987071
2013,2013-02-08 18:00,30,야간,금,1,3,1,1,0,경북,구미시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,화물차,소형,1074141,1802063,128.3248365,36.21290113
2013,2013-02-08 18:00,30,야간,금,1,2,1,0,0,전북,익산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,955738,1785661,127.0252201,36.0572175
2013,2013-02-08 20:00,16,야간,금,1,1,0,0,0,전북,완주군,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,경형,보행자,보행자,958878,1767422,127.0442973,35.90256091
2013,2013-02-08 20:00,50,야간,금,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승합차,대형,보행자,보행자,948215,1946769,126.9139871,37.51876094
2013,2013-02-08 21:00,35,야간,금,1,1,0,0,0,경기,연천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,956343,1994258,127.000447,37.93540734
2013,2013-02-09 1:00,0,야간,토,1,1,0,0,0,서울,광진구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,962271,1951018,127.0733957,37.55897768
2013,2013-02-09 2:00,50,야간,토,1,3,2,0,0,충북,청주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,중형,996964,1851768,127.4660274,36.66384339
2013,2013-02-09 4:00,4,야간,토,1,1,0,0,0,대전,유성구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,977927,1809272,127.2542187,36.28048442
2013,2013-02-09 8:00,5,주간,토,1,1,0,0,0,경기,광주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,978149,1935228,127.2530658,37.41592955
2013,2013-02-09 10:00,15,주간,토,1,1,0,0,0,경북,칠곡군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1080786,1778598,128.3963271,36.00083963
2013,2013-02-09 11:00,10,주간,토,1,4,3,0,0,충남,보령시,차대차,정면충돌,정면충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,화물차,소형,승용차,소형,919302,1815335,126.6008522,36.33201555
2013,2013-02-09 19:00,0,야간,토,1,1,0,0,0,강원,정선군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,1102619,1931717,128.6590878,37.37885945
