발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2014,20140605,야간,일,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946512,1944517,126.89488030000001,37.49836614
2014,20140606,야간,토,1,1,0,0,0,서울,강동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,967212,1949000,127.12885729999999,37.53974087
2014,20140606,주간,수,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,중형,보행자,962869,1958192,127.07923190000001,37.62242638
2014,20140607,주간,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,963658,1955376,127.0883126,37.59707657
2014,20140610,야간,월,1,1,0,0,0,서울,동작구,차대차,측면직각충돌,측면직각충돌,신호위반,단일로,횡단보도상,중형,자전거,948403,1944350,126.91628419999999,37.49696858
2014,20140611,야간,월,2,4,2,0,0,서울,금천구,차대차,정면충돌,정면충돌,중앙선 침범,고가도로위,고가도로위,경형,중형,945100,1941972,126.87909679999999,37.47534475
2014,20140611,주간,수,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,955070,1953254,126.99115990000001,37.57757118
2014,20140612,주간,월,1,1,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,소형,자전거,954237,1943342,126.9823442,37.48819083
2014,20140613,주간,월,1,1,0,0,0,서울,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,951104,1945289,126.9467768,37.50557904
2014,20140614,야간,월,1,1,0,0,0,서울,구로구,차대사람,기타,기타,신호위반,단일로,횡단보도상,경형,보행자,944724,1943735,126.87471219999999,37.49121252
2014,20140616,주간,수,1,1,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,937940,1953941,126.79711299999998,37.58276742
2014,20140616,야간,목,1,1,0,0,0,서울,강서구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,소형,대형,942810,1950929,126.85250190000001,37.55593586
2014,20140617,야간,월,1,1,0,0,0,서울,마포구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,중형,950653,1948778,126.94143989999999,37.5370021
2014,20140617,야간,금,1,3,0,2,0,서울,관악구,차대차,기타,기타,신호위반,교차로,교차로내,중형,중형,948306,1942218,126.91533670000001,37.47774697
2014,20140618,주간,일,1,7,3,2,1,서울,노원구,차대사람,기타,기타,기타(운전자법규위반),단일로,기타단일로,소형,보행자,961213,1963984,127.06015890000002,37.67456227
2014,20140618,주간,금,1,1,0,0,0,서울,성북구,차대차,기타,기타,중앙선 침범,교차로,교차로부근,소형,소형,955838,1956701,126.9996493,37.60867678
2014,20140618,주간,수,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,963912,1943681,127.09530009999999,37.4921002
2014,20140619,야간,금,1,1,0,0,0,서울,마포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,950807,1948638,126.9432263,37.53574865
2014,20140620,야간,목,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,945492,1945306,126.883283,37.50541783
2014,20140621,야간,일,1,1,0,0,0,서울,성북구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,자전거,중형,960760,1957083,127.0553929,37.61234308
2014,20140621,주간,목,1,2,0,1,0,서울,광진구,차대차,측면직각충돌,측면직각충돌,직진 및 우회전차의 통행방해,교차로,교차로내,중형,원동기장치자전거,963368,1950602,127.0852662,37.5540355
2014,20140622,주간,월,1,3,0,2,0,서울,양천구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,944922,1948048,126.87662859999999,37.53009792
2014,20140623,야간,목,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,964162,1948619,127.09435220000002,37.53619322
2014,20140623,주간,월,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,950044,1950876,126.9343257,37.55591458
2014,20140624,야간,월,1,1,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958207,1956188,127.0252445,37.60261914
2014,20140624,주간,금,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,967345,1941837,127.1273199,37.47581785
2014,20140626,주간,일,1,2,1,0,0,서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,941846,1949407,126.84170890000001,37.54215772
2014,20140627,주간,토,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,966333,1948130,127.1189476,37.53186751
2014,20140627,주간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,950409,1942834,126.93907920000001,37.48341444
2014,20140701,주간,금,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,대형,원동기장치자전거,945601,1946688,126.8843969,37.51787942
2014,20140701,야간,토,1,1,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,944296,1947528,126.8695834,37.52537351
2014,20140701,주간,월,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,경형,보행자,938998,1952268,126.80923429999999,37.56775959
2014,20140702,야간,금,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,942807,1946970,126.85277649999999,37.52025308
2014,20140703,주간,월,1,1,0,0,0,서울,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,건설기계,중형,947183,1942966,126.9025824,37.48442532
2014,20140704,야간,월,1,1,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,944682,1946750,126.8740102,37.51838456
2014,20140705,야간,금,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961039,1955043,127.05866270000001,37.59396794
2014,20140706,야간,화,1,1,0,0,0,서울,동작구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,949999,1945292,126.9342749,37.50554687
2014,20140708,주간,화,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,948921,1956693,126.9212845,37.6082464
2014,20140710,야간,일,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,과속,교차로,교차로내,중형,보행자,952323,1952693,126.9600874,37.5723766
2014,20140711,야간,월,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,966701,1948767,127.12262,37.53686471
2014,20140712,야간,토,1,2,0,0,1,서울,강서구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,소형,943842,1950412,126.864225,37.55133962
2014,20140713,주간,목,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,경형,보행자,947189,1937918,126.9030121,37.43892686
2014,20140714,주간,화,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,947598,1947497,126.9073155,37.52528948
2014,20140715,야간,목,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,보행자,947924,1942596,126.91098970000002,37.48113251
2014,20140715,야간,수,1,1,0,0,0,서울,중랑구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,962901,1953105,127.0805773,37.57657974
2014,20140715,주간,일,1,5,3,1,0,서울,서대문구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,951238,1952267,126.9482935,37.56848234
2014,20140716,주간,토,1,1,0,0,0,서울,마포구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,중형,951267,1949242,126.9483587,37.54121689
2014,20140717,야간,일,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,959707,1963618,127.0431017,37.67119855
2014,20140718,주간,수,1,1,0,0,0,서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,대형,보행자,958563,1957144,127.03049720000001,37.61279648
2014,20140719,주간,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,948824,1945697,126.92094170000001,37.50913274
2014,20140720,주간,월,1,1,0,0,0,서울,서대문구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,대형,950905,1954520,126.94390759999999,37.58876904
2014,20140720,야간,토,1,2,1,0,0,서울,서대문구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,0,948712,1952519,126.9192091,37.57061423
2014,20140720,야간,수,1,5,1,1,2,서울,영등포구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,소형,945376,1950470,126.8815865,37.55195461
2014,20140721,주간,목,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,968144,1948614,127.1394236,37.53629437
2014,20140725,야간,금,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,949612,1951078,126.9294993,37.55767602
2014,20140726,주간,수,1,1,0,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,소형,중형,958459,1943862,127.03007120000001,37.49307738
2014,20140726,야간,화,1,1,0,0,0,서울,마포구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,소형,중형,948711,1951109,126.91929640000002,37.557905700000006
2014,20140727,주간,금,1,1,0,0,0,서울,서초구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,955509,1942580,126.99656429999999,37.48107385
2014,20140730,야간,금,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959921,1953066,127.04610690000001,37.57610071
2014,20140731,주간,수,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,948367,1952341,126.91531499999999,37.56899061
2014,20140731,주간,금,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,950437,1951350,126.9388213,37.56017236
2014,20140802,야간,화,1,1,0,0,0,서울,성동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,958896,1949144,127.03471909999999,37.54070542
2014,20140803,주간,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946139,1947332,126.8904544,37.52371643
2014,20140803,주간,월,1,1,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,부당한 회전,교차로,교차로내,자전거,대형,945892,1954372,126.8871398,37.58715395
2014,20140805,야간,목,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961289,1961913,127.06113059999998,37.65589925
2014,20140806,야간,화,1,1,0,0,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,960268,1953935,127.04998940000002,37.58394828
2014,20140806,야간,화,1,2,0,0,1,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,948768,1950673,126.9199722,37.55397915
2014,20140809,주간,화,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,943303,1945835,126.8584767,37.51005386
2014,20140809,야간,일,1,6,2,2,1,서울,중구,차대차,기타,기타,중앙선 침범,단일로,터널안,중형,중형,955907,1950718,127.00079129999999,37.55475412
2014,20140810,주간,수,1,3,1,1,0,서울,금천구,차대차,추돌,주정차중 추돌,안전거리 미확보,교차로,교차로부근,대형,중형,946780,1940347,126.89821359999999,37.46079659
2014,20140814,주간,토,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,942829,1947075,126.8530172,37.52120081
2014,20140814,야간,화,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,958409,1942913,127.02977279999999,37.48419149
2014,20140815,주간,화,1,1,0,0,0,서울,동작구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,소형,소형,949842,1944776,126.9325338,37.50088752
2014,20140819,야간,월,1,2,0,1,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,960147,1954204,127.0486044,37.58636761
2014,20140819,야간,수,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,950014,1950596,126.9340835,37.55335359
2014,20140822,야간,목,1,1,0,0,0,서울,도봉구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,불명,자전거,959776,1960810,127.04403889999999,37.64589269
2014,20140823,주간,토,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,건설기계,보행자,959553,1959137,127.04158149999999,37.63056312
2014,20140824,야간,금,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951969,1949270,126.95630290000001,37.54150611
2014,20140824,주간,화,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,962427,1951946,127.07454399999999,37.56611151
2014,20140825,주간,목,1,1,0,0,0,서울,성북구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,961365,1956951,127.0622547,37.61117896
2014,20140825,야간,월,1,2,1,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,949017,1947230,126.92303030000001,37.52296069
2014,20140826,야간,토,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,948920,1947384,126.9219219,37.52434335
2014,20140827,야간,금,1,1,0,0,0,서울,동대문구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,961754,1951837,127.06692920000002,37.56510135
2014,20140827,주간,일,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958609,1952016,127.03130829999999,37.56657873
2014,20140828,야간,토,1,3,2,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,소형,대형,950296,1961327,126.93654699999999,37.65008815
2014,20140829,야간,월,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,939271,1951522,126.8123872,37.561054
2014,20140831,주간,목,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,942189,1947259,126.8457605,37.52281932
2014,20140831,야간,월,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958252,1958454,127.02689869999999,37.62458967
2014,20140901,야간,화,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도부근,대형,보행자,949100,1950991,126.9237087,37.55686373
2014,20140901,주간,금,1,1,0,0,0,서울,노원구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,소형,보행자,960677,1957958,127.05440549999999,37.6202261
2014,20140901,야간,목,1,1,0,0,0,서울,중구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,지하도로내,지하도로내,원동기장치자전거,0,954886,1951442,126.98918770000002,37.56123026
2014,20140902,야간,수,1,1,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,959901,1964664,127.045244,37.68063477
2014,20140905,주간,일,1,1,0,0,0,서울,관악구,차대사람,기타,기타,보행자 보호의무 위반,단일로,횡단보도상,대형,보행자,952466,1942186,126.96238670000001,37.47768199
2014,20140905,야간,일,1,2,0,1,0,서울,서대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,고가도로위,고가도로위,소형,건설기계,951166,1952061,126.9470277,37.56661965
2014,20140905,야간,목,2,2,0,0,0,서울,마포구,차량단독,전도전복,전도전복,안전거리 미확보,단일로,기타단일로,중형,0,943840,1952853,126.86401540000001,37.57334026
2014,20140906,주간,금,1,1,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,원동기장치자전거,941876,1951198,126.84190659999999,37.55830189
2014,20140907,주간,목,1,2,1,0,0,서울,노원구,차대차,추돌,주정차중 추돌,차로위반(진로변경 위반),단일로,기타단일로,중형,원동기장치자전거,961177,1962092,127.0598514,37.65750788
2014,20140908,주간,월,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,946366,1946978,126.89306040000001,37.52053907
2014,20140908,주간,수,1,1,0,0,0,서울,중랑구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,교차로,교차로내,소형,원동기장치자전거,964499,1957232,127.0960074,37.61432064
2014,20140909,야간,금,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,946815,1942000,126.89849,37.47569745
2014,20140909,야간,목,1,1,0,0,0,서울,동대문구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,0,961949,1954735,127.06898659999999,37.59122995
2014,20140910,주간,화,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,938238,1953543,126.80052140000002,37.57920034
2014,20140910,야간,목,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,967798,1948788,127.1354997,37.53785068
2014,20140911,야간,월,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,중형,보행자,952231,1956520,126.9587959,37.60686507
2014,20140911,주간,월,1,4,1,2,0,서울,구로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,중형,945186,1946175,126.87975619999999,37.51323211
2014,20140911,야간,수,1,1,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,고가도로위,고가도로위,소형,보행자,940923,1947498,126.83141499999999,37.5248932
2014,20140912,야간,월,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,947099,1942817,126.9017074,37.48323741
2014,20140912,야간,수,2,2,0,0,0,서울,영등포구,차대차,기타,기타,과속,단일로,기타단일로,중형,중형,946335,1949562,126.89250940000001,37.54382709
2014,20140912,야간,목,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958542,1961064,127.0300368,37.64812713
2014,20140912,주간,금,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,963054,1950863,127.0816982,37.55637544
2014,20140912,주간,목,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,948473,1945997,126.9170352,37.511832
2014,20140914,주간,수,1,1,0,0,0,서울,강동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,968635,1948674,127.1449785,37.53685202
2014,20140915,주간,월,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,소형,966545,1948262,127.12134099999999,37.533065
2014,20140915,야간,토,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,대형,보행자,959196,1946433,127.03826550000001,37.51628362
2014,20140916,주간,목,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,959554,1959138,127.0415429,37.63075766
2014,20140916,야간,화,1,1,0,0,0,서울,동작구,차대사람,기타,기타,과속,단일로,횡단보도상,소형,보행자,947975,1944160,126.911451,37.49514369
2014,20140917,주간,금,1,1,0,0,0,서울,은평구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,947988,1956615,126.91071979999998,37.60749107
2014,20140918,주간,금,1,1,0,0,0,서울,송파구,차대사람,차도통행중,차도통행중,부당한 회전,단일로,기타단일로,중형,보행자,965550,1946041,127.11018349999999,37.51300954
2014,20140919,야간,금,1,2,0,0,1,서울,중구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,지하도로내,지하도로내,중형,중형,955736,1949808,126.99891029999999,37.54654387
2014,20140920,야간,화,1,4,3,0,0,서울,종로구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,중형,953228,1952336,126.97035829999999,37.56920533
2014,20140920,주간,목,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,중형,자전거,966826,1945614,127.124641,37.50920756
2014,20140921,주간,화,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,부당한 회전,교차로,교차로내,자전거,중형,946335,1947114,126.89268840000001,37.521763
2014,20140922,주간,월,1,1,0,0,0,서울,서초구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,중형,소형,957442,1940562,127.01875759999999,37.4632869
2014,20140922,주간,목,1,2,1,0,0,서울,노원구,차대차,기타,기타,신호위반,교차로,교차로부근,중형,소형,961526,1960784,127.063877,37.64573335
2014,20140923,주간,수,1,2,1,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,자전거,964933,1944580,127.1019501,37.49942563
2014,20140926,야간,일,1,2,1,0,0,서울,용산구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,중형,956511,1948361,127.00776909999999,37.53353857
2014,20140926,야간,토,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951369,1949609,126.94948889999999,37.54453012
2014,20140926,주간,금,1,1,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,956193,1943509,127.0044591,37.48979093
2014,20140926,야간,토,3,13,5,4,1,서울,금천구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,중형,중형,947263,1940998,126.90362820000001,37.46669189
2014,20140926,야간,수,1,3,1,1,0,서울,관악구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,중형,950377,1940776,126.9388561,37.46485439
2014,20140928,주간,금,1,1,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961493,1956810,127.06371229999999,37.60991347
2014,20140930,주간,금,1,1,0,0,0,서울,강남구,차대사람,기타,기타,보행자 보호의무 위반,단일로,횡단보도상,중형,보행자,961642,1943604,127.06609099999999,37.49088966
2014,20140930,야간,수,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,대형,보행자,961503,1942304,127.0645867,37.47916642
2014,20141001,야간,토,1,1,0,0,0,서울,중구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,954759,1951936,126.98771809999998,37.56584779999999
2014,20141003,주간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,948140,1943250,126.9133866,37.48703931
2014,20141003,야간,일,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,과속,기타/불명,기타/불명,중형,보행자,952615,1946957,126.9637644,37.52069197
2014,20141004,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,자전거,968131,1944918,127.1394368,37.50298018
2014,20141004,야간,금,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951562,1951014,126.9515808,37.55720379
2014,20141006,야간,화,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,940480,1944523,126.8266428,37.49805096
2014,20141009,주간,화,1,1,0,0,0,서울,용산구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,중형,955421,1948675,126.9954133,37.53631667
2014,20141010,주간,월,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,962933,1943615,127.080694,37.49104154
2014,20141010,주간,월,1,1,0,0,0,서울,송파구,차대차,기타,기타,신호위반,교차로,교차로내,대형,중형,963830,1945445,127.0907507,37.50757171
2014,20141013,주간,목,1,3,2,0,0,서울,용산구,차대차,추돌,진행중 추돌,과속,단일로,터널안,대형,대형,954802,1949621,126.98834879999998,37.54481305
2014,20141014,야간,월,1,3,2,0,0,서울,은평구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,소형,946613,1953822,126.89534599999999,37.5822389
2014,20141015,야간,화,1,1,0,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,957197,1953341,127.0152426,37.578456700000004
2014,20141016,주간,일,1,1,0,0,0,서울,금천구,차대사람,기타,기타,신호위반,단일로,기타단일로,대형,보행자,947454,1938158,126.9059905,37.44110513
2014,20141017,야간,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,947583,1946524,126.906853,37.51651701
2014,20141017,주간,목,1,1,0,0,0,서울,용산구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,소형,대형,952833,1948881,126.9661078,37.5380446
2014,20141017,야간,수,1,1,0,0,0,서울,성북구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,소형,956112,1954319,127.0028965,37.58722051
2014,20141019,야간,토,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,958975,1961409,127.0349257,37.65125612
2014,20141019,야간,금,1,2,0,1,0,서울,송파구,차대사람,기타,기타,과속,단일로,횡단보도부근,중형,보행자,965554,1945445,127.11025670000001,37.50763768
2014,20141020,주간,월,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,신호위반,교차로,교차로내,중형,보행자,960477,1954797,127.05231,37.59172671
