,일자,군구,유동인구수
3683,20190726,종로구,5681620
3684,20190726,도봉구,5393050
3685,20190726,용산구,5215870
3686,20190726,강서구,10205600
3687,20190726,금천구,5519140
3688,20190726,서대문구,5856140
3689,20190726,강동구,7552670
3690,20190726,강북구,5373590
3691,20190726,구로구,8386080
3692,20190726,성동구,6089290
3693,20190726,성북구,7622480
3694,20190726,송파구,12134450
3695,20190726,영등포구,9756350
3696,20190726,중구,6207740
3697,20190726,관악구,8966330
3698,20190726,양천구,7398750
3699,20190726,중랑구,6679480
3700,20190727,강남구,12071400
3701,20190727,광진구,6829990
3702,20190727,노원구,9441540
3703,20190727,동대문구,6691250
3704,20190727,동작구,7314850
3705,20190727,마포구,7789490
3706,20190727,서초구,8972880
3707,20190727,은평구,8039170
3708,20190727,종로구,4513300
3709,20190727,도봉구,5680600
3710,20190727,용산구,4918660
3711,20190727,강서구,10263320
3712,20190727,금천구,4742850
3713,20190727,서대문구,5769830
3714,20190727,강동구,7736750
3715,20190727,강북구,5648280
3716,20190727,구로구,8070670
3717,20190727,성동구,5615810
3718,20190727,성북구,7745230
3719,20190727,송파구,11974890
3720,20190727,영등포구,8462230
3721,20190727,중구,4059600
3722,20190727,관악구,9377590
3723,20190727,양천구,7659050
3724,20190727,중랑구,7014210
3725,20190728,강남구,11003580
3726,20190728,광진구,6829810
3727,20190728,노원구,9583080
3728,20190728,동대문구,6669180
3729,20190728,동작구,7276000
3730,20190728,마포구,7422840
3731,20190728,서초구,8344810
3732,20190728,은평구,8228590
3733,20190728,종로구,3912470
3734,20190728,도봉구,5893020
3735,20190728,용산구,4791940
3736,20190728,강서구,10373840
3737,20190728,금천구,4699000
3738,20190728,서대문구,5725180
3739,20190728,강동구,7846750
3740,20190728,강북구,5795870
3741,20190728,구로구,8166890
3742,20190728,성동구,5454480
3743,20190728,성북구,7918360
3744,20190728,송파구,11773060
3745,20190728,영등포구,8233870
3746,20190728,중구,3358180
3747,20190728,관악구,9568280
3748,20190728,양천구,7804460
3749,20190728,중랑구,7146440
3750,20190729,강남구,14712110
3751,20190729,광진구,6539570
3752,20190729,노원구,8824210
3753,20190729,동대문구,6659040
3754,20190729,동작구,7086780
3755,20190729,마포구,7970840
3756,20190729,서초구,10302740
3757,20190729,은평구,7436160
3758,20190729,종로구,5699370
3759,20190729,도봉구,5327720
3760,20190729,용산구,5166740
3761,20190729,강서구,10086980
3762,20190729,금천구,5495360
3763,20190729,서대문구,5799210
3764,20190729,강동구,7455640
3765,20190729,강북구,5298980
3766,20190729,구로구,8258540
3767,20190729,성동구,6020660
3768,20190729,성북구,7541280
3769,20190729,송파구,11919330
3770,20190729,영등포구,9681650
3771,20190729,중구,6284120
3772,20190729,관악구,8799870
3773,20190729,양천구,7266870
3774,20190729,중랑구,6601430
3775,20190730,강남구,14824560
3776,20190730,광진구,6483270
3777,20190730,노원구,8738020
3778,20190730,동대문구,6607170
3779,20190730,동작구,7037860
3780,20190730,마포구,7995920
3781,20190730,서초구,10334900
3782,20190730,은평구,7373030
3783,20190730,종로구,5768810
3784,20190730,도봉구,5270090
3785,20190730,용산구,5170060
3786,20190730,강서구,10013320
3787,20190730,금천구,5427590
3788,20190730,서대문구,5765960
3789,20190730,강동구,7373970
3790,20190730,강북구,5233060
3791,20190730,구로구,8160570
3792,20190730,성동구,5993960
3793,20190730,성북구,7484820
3794,20190730,송파구,11852380
3795,20190730,영등포구,9638340
3796,20190730,중구,6403220
3797,20190730,관악구,8733270
3798,20190730,양천구,7197010
3799,20190730,중랑구,6503490
3800,20190731,강남구,15165850
3801,20190731,광진구,6614810
3802,20190731,노원구,8933960
3803,20190731,동대문구,6800500
3804,20190731,동작구,7207480
3805,20190731,마포구,8125210
3806,20190731,서초구,10362590
3807,20190731,은평구,7576170
3808,20190731,종로구,5685560
3809,20190731,도봉구,5411900
3810,20190731,용산구,5286230
3811,20190731,강서구,10239070
3812,20190731,금천구,5494650
3813,20190731,서대문구,5932120
3814,20190731,강동구,7555240
3815,20190731,강북구,5401830
3816,20190731,구로구,8292660
3817,20190731,성동구,6077760
3818,20190731,성북구,7715390
3819,20190731,송파구,12114580
3820,20190731,영등포구,9753570
3821,20190731,중구,6443620
3822,20190731,관악구,8979130
3823,20190731,양천구,7378350
3824,20190731,중랑구,6773700
3825,20190801,구로구,8092670
3826,20190801,동대문구,6673600
3827,20190801,성북구,7611750
3828,20190801,중구,6396860
3829,20190801,관악구,8853180
3830,20190801,도봉구,5321170
3831,20190801,강북구,5352390
3832,20190801,광진구,6565880
3833,20190801,마포구,8098440
3834,20190801,서초구,10380610
3835,20190801,은평구,7454250
3836,20190801,강서구,10051500
3837,20190801,용산구,5220030
3838,20190801,강남구,15157820
3839,20190801,동작구,7100940
3840,20190801,성동구,5975700
3841,20190801,송파구,12091810
3842,20190801,영등포구,9624820
3843,20190801,양천구,7200120
3844,20190801,종로구,5664240
3845,20190801,중랑구,6662160
3846,20190801,강동구,7451380
3847,20190801,노원구,8778250
3848,20190801,금천구,5329980
3849,20190801,서대문구,5879770
3850,20190802,구로구,7829450
3851,20190802,동대문구,6447210
3852,20190802,성북구,7376940
3853,20190802,중구,6097980
3854,20190802,관악구,8596650
3855,20190802,도봉구,5179520
3856,20190802,강북구,5170660
3857,20190802,광진구,6432340
3858,20190802,마포구,8016980
3859,20190802,서초구,10125140
3860,20190802,은평구,7269810
3861,20190802,강서구,9726640
3862,20190802,용산구,5149010
3863,20190802,강남구,14745830
3864,20190802,동작구,6922330
3865,20190802,성동구,5770340
3866,20190802,송파구,11703710
3867,20190802,영등포구,9355840
3868,20190802,양천구,6999060
3869,20190802,종로구,5528830
3870,20190802,중랑구,6422430
3871,20190802,강동구,7276600
3872,20190802,노원구,8543670
3873,20190802,금천구,5067430
3874,20190802,서대문구,5707790
3875,20190803,구로구,7690340
3876,20190803,동대문구,6425550
3877,20190803,성북구,7593890
3878,20190803,중구,3961280
3879,20190803,관악구,9117630
3880,20190803,도봉구,5517500
3881,20190803,강북구,5459350
3882,20190803,광진구,6671020
3883,20190803,마포구,7629880
3884,20190803,서초구,8620880
3885,20190803,은평구,7840750
3886,20190803,강서구,9921210
3887,20190803,용산구,4884040
3888,20190803,강남구,11792220
3889,20190803,동작구,7089710
3890,20190803,성동구,5387380
3891,20190803,송파구,11577760
3892,20190803,영등포구,8121740
3893,20190803,양천구,7378640
3894,20190803,종로구,4371050
3895,20190803,중랑구,6788130
3896,20190803,강동구,7485090
3897,20190803,노원구,9093370
3898,20190803,금천구,4501910
3899,20190803,서대문구,5642590
3900,20190804,구로구,7989020
3901,20190804,동대문구,6520730
3902,20190804,성북구,7740640
3903,20190804,중구,3435250
3904,20190804,관악구,9421250
3905,20190804,도봉구,5780830
3906,20190804,강북구,5616770
3907,20190804,광진구,6737610
3908,20190804,마포구,7409570
3909,20190804,서초구,8230220
3910,20190804,은평구,8120710
3911,20190804,강서구,10187400
3912,20190804,용산구,4790240
3913,20190804,강남구,10905210
3914,20190804,동작구,7170820
3915,20190804,성동구,5362520
3916,20190804,송파구,11599230
3917,20190804,영등포구,8231610
3918,20190804,양천구,7710090
3919,20190804,종로구,3870480
3920,20190804,중랑구,7042970
3921,20190804,강동구,7707960
3922,20190804,노원구,9392500
3923,20190804,금천구,4599340
3924,20190804,서대문구,5673600
3925,20190805,구로구,8322590
3926,20190805,동대문구,6641330
3927,20190805,성북구,7521030
3928,20190805,중구,5905150
3929,20190805,관악구,8892310
3930,20190805,도봉구,5367990
3931,20190805,강북구,5280920
3932,20190805,광진구,6559080
3933,20190805,마포구,8021900
3934,20190805,서초구,10349970
3935,20190805,은평구,7536750
3936,20190805,강서구,10170320
3937,20190805,용산구,5124500
3938,20190805,강남구,14901430
3939,20190805,동작구,7155900
3940,20190805,성동구,5943600
3941,20190805,송파구,11995770
3942,20190805,영등포구,9692610
3943,20190805,양천구,7346940
3944,20190805,종로구,5386600
3945,20190805,중랑구,6686180
3946,20190805,강동구,7495560
3947,20190805,노원구,8854840
3948,20190805,금천구,5495470
3949,20190805,서대문구,5865840
3950,20190806,구로구,8307860
3951,20190806,동대문구,6689940
3952,20190806,성북구,7546180
3953,20190806,중구,6071880
3954,20190806,관악구,8892180
3955,20190806,도봉구,5341670
3956,20190806,강북구,5279590
3957,20190806,광진구,6562580
3958,20190806,마포구,8083190
3959,20190806,서초구,10447430
3960,20190806,은평구,7505310
3961,20190806,강서구,10144710
3962,20190806,용산구,5198110
3963,20190806,강남구,15286540
3964,20190806,동작구,7156600
3965,20190806,성동구,5996950
3966,20190806,송파구,12089080
3967,20190806,영등포구,9812810
3968,20190806,양천구,7345700
3969,20190806,종로구,5505320
3970,20190806,중랑구,6671910
3971,20190806,강동구,7522530
3972,20190806,노원구,8870570
3973,20190806,금천구,5501920
3974,20190806,서대문구,5911570
3975,20190807,구로구,8420600
3976,20190807,동대문구,6772680
3977,20190807,성북구,7672080
3978,20190807,중구,6064780
3979,20190807,관악구,8990740
3980,20190807,도봉구,5426710
3981,20190807,강북구,5380990
3982,20190807,광진구,6619280
3983,20190807,마포구,8136510
3984,20190807,서초구,10418780
3985,20190807,은평구,7577770
3986,20190807,강서구,10252730
3987,20190807,용산구,5211310
3988,20190807,강남구,15282820
3989,20190807,동작구,7213930
3990,20190807,성동구,6039600
3991,20190807,송파구,12115490
3992,20190807,영등포구,9752570
3993,20190807,양천구,7419490
3994,20190807,종로구,5563520
3995,20190807,중랑구,6773740
3996,20190807,강동구,7583720
3997,20190807,노원구,8953000
3998,20190807,금천구,5544730
3999,20190807,서대문구,5957610
4000,20190808,구로구,8370510
4001,20190808,동대문구,6723340
4002,20190808,성북구,7638280
4003,20190808,중구,6174560
4004,20190808,관악구,8897970
4005,20190808,도봉구,5366680
4006,20190808,강북구,5306940
4007,20190808,광진구,6588580
4008,20190808,마포구,8171340
4009,20190808,서초구,10491110
4010,20190808,은평구,7491100
4011,20190808,강서구,10178490
4012,20190808,용산구,5245910
4013,20190808,강남구,15385340
4014,20190808,동작구,7192090
4015,20190808,성동구,6051770
4016,20190808,송파구,12069220
4017,20190808,영등포구,9446920
4018,20190808,양천구,7358810
4019,20190808,종로구,5745490
4020,20190808,중랑구,6650670
4021,20190808,강동구,7529500
4022,20190808,노원구,8868190
4023,20190808,금천구,5516900
4024,20190808,서대문구,5922830
4025,20190809,구로구,8391980
4026,20190809,동대문구,6794330
4027,20190809,성북구,7878950
4028,20190809,중구,6286340
4029,20190809,관악구,8944150
4030,20190809,도봉구,5478040
4031,20190809,강북구,5171090
4032,20190809,광진구,6747820
4033,20190809,마포구,8403660
4034,20190809,서초구,10862950
4035,20190809,은평구,7575750
4036,20190809,강서구,10086710
4037,20190809,용산구,5461180
4038,20190809,강남구,15608490
4039,20190809,동작구,7345950
4040,20190809,성동구,6184930
4041,20190809,송파구,12631380
4042,20190809,영등포구,9928450
4043,20190809,양천구,7571920
4044,20190809,종로구,5868840
4045,20190809,중랑구,6778650
4046,20190809,강동구,7663490
4047,20190809,노원구,8908580
4048,20190809,금천구,5508180
4049,20190809,서대문구,6040010
4050,20190810,구로구,8100500
4051,20190810,동대문구,6736340
4052,20190810,성북구,8095710
4053,20190810,중구,4073060
4054,20190810,관악구,9389400
4055,20190810,도봉구,5797040
4056,20190810,강북구,5426570
4057,20190810,광진구,7018370
4058,20190810,마포구,7991210
4059,20190810,서초구,9219500
4060,20190810,은평구,8126990
4061,20190810,강서구,10147060
4062,20190810,용산구,5118940
4063,20190810,강남구,12357140
4064,20190810,동작구,7396690
4065,20190810,성동구,5757970
4066,20190810,송파구,12492200
4067,20190810,영등포구,8658550
4068,20190810,양천구,7898560
4069,20190810,종로구,4592340
4070,20190810,중랑구,7044680
4071,20190810,강동구,7858250
4072,20190810,노원구,9443710
4073,20190810,금천구,4752900
4074,20190810,서대문구,5928260
4075,20190811,구로구,8290380
4076,20190811,동대문구,6660050
4077,20190811,성북구,8330390
4078,20190811,중구,3557210
4079,20190811,관악구,9594700
4080,20190811,도봉구,6064500
4081,20190811,강북구,5610660
4082,20190811,광진구,7029130
4083,20190811,마포구,7754800
4084,20190811,서초구,8681820
4085,20190811,은평구,8344080
4086,20190811,강서구,10247380
4087,20190811,용산구,4990330
4088,20190811,강남구,11308570
4089,20190811,동작구,7393920
4090,20190811,성동구,5647460
4091,20190811,송파구,12366240
4092,20190811,영등포구,8526500
4093,20190811,양천구,8050750
4094,20190811,종로구,4124240
4095,20190811,중랑구,7143880
4096,20190811,강동구,7987160
4097,20190811,노원구,9617170
4098,20190811,금천구,4758260
4099,20190811,서대문구,5909890
4100,20190812,구로구,8545760
4101,20190812,동대문구,6796840
4102,20190812,성북구,8009450
4103,20190812,중구,6236080
4104,20190812,관악구,8976760
4105,20190812,도봉구,5617910
4106,20190812,강북구,5273830
4107,20190812,광진구,6760940
4108,20190812,마포구,8272250
4109,20190812,서초구,10649050
4110,20190812,은평구,7730620
4111,20190812,강서구,10170630
4112,20190812,용산구,5364440
4113,20190812,강남구,15370930
4114,20190812,동작구,7298400
4115,20190812,성동구,6282340
4116,20190812,송파구,12487740
4117,20190812,영등포구,9987860
4118,20190812,양천구,7623310
4119,20190812,종로구,5846500
4120,20190812,중랑구,6788340
4121,20190812,강동구,7731870
4122,20190812,노원구,9083880
4123,20190812,금천구,5695100
4124,20190812,서대문구,6128970
4125,20190813,구로구,8308550
4126,20190813,동대문구,6801260
4127,20190813,성북구,7860200
4128,20190813,중구,6407090
4129,20190813,관악구,8898570
4130,20190813,도봉구,5541850
4131,20190813,강북구,5247920
4132,20190813,광진구,6727210
4133,20190813,마포구,8422920
4134,20190813,서초구,10801590
4135,20190813,은평구,7623670
4136,20190813,강서구,10096120
4137,20190813,용산구,5503150
4138,20190813,강남구,15650930
4139,20190813,동작구,7285820
4140,20190813,성동구,6269790
4141,20190813,송파구,12547020
4142,20190813,영등포구,10062820
4143,20190813,양천구,7562410
4144,20190813,종로구,6124130
4145,20190813,중랑구,6705380
4146,20190813,강동구,7679530
4147,20190813,노원구,8947710
4148,20190813,금천구,5663240
4149,20190813,서대문구,6117010
4150,20190814,구로구,8198930
4151,20190814,동대문구,6775240
4152,20190814,성북구,7816840
4153,20190814,중구,6391020
4154,20190814,관악구,8874830
4155,20190814,도봉구,5501330
4156,20190814,강북구,5234940
4157,20190814,광진구,6767080
4158,20190814,마포구,8498590
4159,20190814,서초구,10839850
4160,20190814,은평구,7582480
4161,20190814,강서구,10087170
4162,20190814,용산구,5571260
4163,20190814,강남구,15666710
4164,20190814,동작구,7271710
4165,20190814,성동구,6210480
4166,20190814,송파구,12488340
4167,20190814,영등포구,10108910
4168,20190814,양천구,7524910
4169,20190814,종로구,6149790
4170,20190814,중랑구,6689090
4171,20190814,강동구,7657720
4172,20190814,노원구,8889590
4173,20190814,금천구,5612810
4174,20190814,서대문구,6051450
4175,20190815,구로구,7941310
4176,20190815,동대문구,6779270
4177,20190815,성북구,8113170
4178,20190815,중구,4104560
4179,20190815,관악구,9487220
4180,20190815,도봉구,5909130
4181,20190815,강북구,5613680
4182,20190815,광진구,7051140
4183,20190815,마포구,7871690
4184,20190815,서초구,8754910
4185,20190815,은평구,8250800
4186,20190815,강서구,10276320
4187,20190815,용산구,5051000
4188,20190815,강남구,11799120
4189,20190815,동작구,7430460
4190,20190815,성동구,5686000
4191,20190815,송파구,12278350
4192,20190815,영등포구,8482270
4193,20190815,양천구,7937130
4194,20190815,종로구,4839820
4195,20190815,중랑구,7165650
4196,20190815,강동구,7881760
4197,20190815,노원구,9533390
4198,20190815,금천구,4836820
4199,20190815,서대문구,5934130
4200,20190816,구로구,8063120
4201,20190816,동대문구,6779570
4202,20190816,성북구,7704400
4203,20190816,중구,5906530
4204,20190816,관악구,8855150
4205,20190816,도봉구,5538960
4206,20190816,강북구,5286860
4207,20190816,광진구,6680680
4208,20190816,마포구,8275010
4209,20190816,서초구,10069840
4210,20190816,은평구,7583590
4211,20190816,강서구,9952330
4212,20190816,용산구,5383930
4213,20190816,강남구,14625690
4214,20190816,동작구,7171800
4215,20190816,성동구,5974510
4216,20190816,송파구,12347830
4217,20190816,영등포구,9501230
4218,20190816,양천구,7556720
4219,20190816,종로구,5701620
4220,20190816,중랑구,6737630
4221,20190816,강동구,7584730
4222,20190816,노원구,8971620
4223,20190816,금천구,5325140
4224,20190816,서대문구,5960810
4225,20190817,구로구,7840340
4226,20190817,동대문구,6708910
4227,20190817,성북구,7809620
4228,20190817,중구,4141000
4229,20190817,관악구,9278430
4230,20190817,도봉구,5797380
4231,20190817,강북구,5540470
4232,20190817,광진구,6834910
4233,20190817,마포구,8049410
4234,20190817,서초구,8860470
4235,20190817,은평구,7974820
4236,20190817,강서구,10033080
4237,20190817,용산구,5114740
4238,20190817,강남구,12392160
4239,20190817,동작구,7272540
4240,20190817,성동구,5569500
4241,20190817,송파구,12132280
4242,20190817,영등포구,8490350
4243,20190817,양천구,7786680
4244,20190817,종로구,4664990
4245,20190817,중랑구,7015630
4246,20190817,강동구,7763360
4247,20190817,노원구,9356110
4248,20190817,금천구,4712260
4249,20190817,서대문구,5846500
4250,20190818,구로구,7962300
4251,20190818,동대문구,6598690
4252,20190818,성북구,7700320
4253,20190818,중구,3457570
4254,20190818,관악구,9493760
4255,20190818,도봉구,5891500
4256,20190818,강북구,5855770
4257,20190818,광진구,6782210
4258,20190818,마포구,7594730
4259,20190818,서초구,8189810
4260,20190818,은평구,8121120
4261,20190818,강서구,10272910
4262,20190818,용산구,4863250
4263,20190818,강남구,11292260
4264,20190818,동작구,7224530
4265,20190818,성동구,5395970
4266,20190818,송파구,11680660
4267,20190818,영등포구,8269610
4268,20190818,양천구,7736740
4269,20190818,종로구,4043760
4270,20190818,중랑구,7096500
4271,20190818,강동구,7819830
4272,20190818,노원구,9546790
4273,20190818,금천구,4704810
4274,20190818,서대문구,5707820
4275,20190819,구로구,7900030
4276,20190819,동대문구,6593460
4277,20190819,성북구,7327400
4278,20190819,중구,5755590
4279,20190819,관악구,8753650
4280,20190819,도봉구,5347150
4281,20190819,강북구,5357200
4282,20190819,광진구,6377020
4283,20190819,마포구,7964340
4284,20190819,서초구,9778400
4285,20190819,은평구,7397190
4286,20190819,강서구,9959280
4287,20190819,용산구,5059540
4288,20190819,강남구,14908590
4289,20190819,동작구,6935190
4290,20190819,성동구,5781070
4291,20190819,송파구,11382550
4292,20190819,영등포구,9301670
4293,20190819,양천구,7216350
4294,20190819,종로구,5462690
4295,20190819,중랑구,6518330
4296,20190819,강동구,7375820
4297,20190819,노원구,8711920
4298,20190819,금천구,5405920
4299,20190819,서대문구,5746160
4300,20190820,구로구,8076020
4301,20190820,동대문구,6690930
4302,20190820,성북구,7397040
4303,20190820,중구,6307360
4304,20190820,관악구,8837600
4305,20190820,도봉구,5351110
4306,20190820,강북구,5381900
4307,20190820,광진구,6468380
4308,20190820,마포구,8211890
4309,20190820,서초구,10209900
4310,20190820,은평구,7429510
4311,20190820,강서구,10138030
4312,20190820,용산구,5282260
4313,20190820,강남구,15557320
4314,20190820,동작구,7046680
4315,20190820,성동구,5952590
4316,20190820,송파구,11855650
4317,20190820,영등포구,9765600
4318,20190820,양천구,7257900
4319,20190820,종로구,5856510
4320,20190820,중랑구,6552740
4321,20190820,강동구,7495460
4322,20190820,노원구,8777770
4323,20190820,금천구,5533660
4324,20190820,서대문구,5880100
4325,20190821,구로구,8156010
4326,20190821,동대문구,6796540
4327,20190821,성북구,7496980
4328,20190821,중구,6322720
4329,20190821,관악구,8901190
4330,20190821,도봉구,5379130
4331,20190821,강북구,5406360
4332,20190821,광진구,6509910
4333,20190821,마포구,8229350
4334,20190821,서초구,10266410
4335,20190821,은평구,7505240
4336,20190821,강서구,10210340
4337,20190821,용산구,5320220
4338,20190821,강남구,15684600
4339,20190821,동작구,7115550
4340,20190821,성동구,6055530
4341,20190821,송파구,11898270
4342,20190821,영등포구,9788370
4343,20190821,양천구,7298940
4344,20190821,종로구,5923870
4345,20190821,중랑구,6610810
4346,20190821,강동구,7563800
4347,20190821,노원구,8861200
4348,20190821,금천구,5553650
4349,20190821,서대문구,5928770
4350,20190822,구로구,8189310
4351,20190822,동대문구,6799680
4352,20190822,성북구,7498420
4353,20190822,중구,6378450
4354,20190822,관악구,8886910
4355,20190822,도봉구,5359440
4356,20190822,강북구,5393080
4357,20190822,광진구,6534710
4358,20190822,마포구,8287560
4359,20190822,서초구,10292030
4360,20190822,은평구,7491770
4361,20190822,강서구,10210620
4362,20190822,용산구,5337000
4363,20190822,강남구,15705540
4364,20190822,동작구,7122550
4365,20190822,성동구,6030420
4366,20190822,송파구,11959260
4367,20190822,영등포구,9814320
4368,20190822,양천구,7313110
4369,20190822,종로구,5947680
4370,20190822,중랑구,6637840
4371,20190822,강동구,7569110
4372,20190822,노원구,8854620
4373,20190822,금천구,5540180
4374,20190822,서대문구,5878410
4375,20190823,구로구,8140310
4376,20190823,동대문구,6735150
4377,20190823,성북구,7448800
4378,20190823,중구,6332250
4379,20190823,관악구,8875790
4380,20190823,도봉구,5344320
4381,20190823,강북구,5383130
4382,20190823,광진구,6565480
4383,20190823,마포구,8337890
4384,20190823,서초구,10380890
4385,20190823,은평구,7452450
4386,20190823,강서구,10186630
4387,20190823,용산구,5397560
4388,20190823,강남구,15581790
4389,20190823,동작구,7111250
4390,20190823,성동구,6021460
4391,20190823,송파구,11924300
4392,20190823,영등포구,9797680
4393,20190823,양천구,7273300
4394,20190823,종로구,5924750
4395,20190823,중랑구,6608020
4396,20190823,강동구,7577040
4397,20190823,노원구,8830680
4398,20190823,금천구,5451610
4399,20190823,서대문구,5831670
4400,20190824,구로구,7865740
4401,20190824,동대문구,6656400
4402,20190824,성북구,7616760
4403,20190824,중구,3922930
4404,20190824,관악구,9379110
4405,20190824,도봉구,5689740
4406,20190824,강북구,5741030
4407,20190824,광진구,6759970
4408,20190824,마포구,7885490
4409,20190824,서초구,8545570
4410,20190824,은평구,7971910
4411,20190824,강서구,10244190
4412,20190824,용산구,4934300
4413,20190824,강남구,12122650
4414,20190824,동작구,7221860
4415,20190824,성동구,5524430
4416,20190824,송파구,11670040
4417,20190824,영등포구,8313480
4418,20190824,양천구,7584480
4419,20190824,종로구,4384400
4420,20190824,중랑구,6979890
4421,20190824,강동구,7740720
4422,20190824,노원구,9331650
4423,20190824,금천구,4680340
4424,20190824,서대문구,5731890
4425,20190825,구로구,7636180
4426,20190825,동대문구,6374240
4427,20190825,성북구,7425490
4428,20190825,중구,3368750
4429,20190825,관악구,9160360
4430,20190825,도봉구,5707010
4431,20190825,강북구,5675810
4432,20190825,광진구,6476360
4433,20190825,마포구,7456550
4434,20190825,서초구,7913530
4435,20190825,은평구,7803040
4436,20190825,강서구,9950610
4437,20190825,용산구,4719270
4438,20190825,강남구,11123290
4439,20190825,동작구,6790780
4440,20190825,성동구,5077650
4441,20190825,송파구,11161300
4442,20190825,영등포구,7950540
4443,20190825,양천구,7479200
4444,20190825,종로구,3972760
4445,20190825,중랑구,6721450
4446,20190825,강동구,7471310
4447,20190825,노원구,9094520
4448,20190825,금천구,4461750
4449,20190825,서대문구,5509670
4450,20190826,구로구,8287140
4451,20190826,동대문구,6749470
4452,20190826,성북구,7579100
4453,20190826,중구,6521320
4454,20190826,관악구,8853070
4455,20190826,도봉구,5377980
4456,20190826,강북구,5330790
4457,20190826,광진구,6514980
4458,20190826,마포구,8097800
4459,20190826,서초구,10283890
4460,20190826,은평구,7453980
4461,20190826,강서구,10215030
4462,20190826,용산구,5182140
4463,20190826,강남구,15223600
4464,20190826,동작구,7070080
4465,20190826,성동구,6056490
4466,20190826,송파구,12080670
4467,20190826,영등포구,9808660
4468,20190826,양천구,7340920
4469,20190826,종로구,5840660
4470,20190826,중랑구,6679470
4471,20190826,강동구,7513990
4472,20190826,노원구,8844210
4473,20190826,금천구,5550150
4474,20190826,서대문구,5947500
4475,20190827,구로구,8450330
4476,20190827,동대문구,6796420
4477,20190827,성북구,7679980
4478,20190827,중구,6683530
4479,20190827,관악구,8885260
4480,20190827,도봉구,5378590
4481,20190827,강북구,5291620
4482,20190827,광진구,6534970
4483,20190827,마포구,8133820
4484,20190827,서초구,10499340
4485,20190827,은평구,7447080
4486,20190827,강서구,10221230
4487,20190827,용산구,5205180
4488,20190827,강남구,15307020
4489,20190827,동작구,7160530
4490,20190827,성동구,6168570
4491,20190827,송파구,12188820
4492,20190827,영등포구,9833820
4493,20190827,양천구,7367300
4494,20190827,종로구,5983840
4495,20190827,중랑구,6762020
4496,20190827,강동구,7561570
4497,20190827,노원구,8849250
4498,20190827,금천구,5553430
4499,20190827,서대문구,5960030
4500,20190828,구로구,8355210
4501,20190828,동대문구,6802800
4502,20190828,성북구,7676600
4503,20190828,중구,6729330
4504,20190828,관악구,8877050
4505,20190828,도봉구,5379580
4506,20190828,강북구,5264430
4507,20190828,광진구,6573310
4508,20190828,마포구,8168250
4509,20190828,서초구,10509150
4510,20190828,은평구,7423310
4511,20190828,강서구,10227940
4512,20190828,용산구,5241340
4513,20190828,강남구,15385480
4514,20190828,동작구,7163250
4515,20190828,성동구,6177200
4516,20190828,송파구,12224390
4517,20190828,영등포구,9857010
4518,20190828,양천구,7345880
4519,20190828,종로구,6067060
4520,20190828,중랑구,6729860
4521,20190828,강동구,7530310
4522,20190828,노원구,8846550
4523,20190828,금천구,5542520
4524,20190828,서대문구,5968180
4525,20190829,구로구,8385730
4526,20190829,동대문구,6811110
4527,20190829,성북구,7704330
4528,20190829,중구,6668010
4529,20190829,관악구,8932040
4530,20190829,도봉구,5391280
4531,20190829,강북구,5292160
4532,20190829,광진구,6554110
4533,20190829,마포구,8161140
4534,20190829,서초구,10551950
4535,20190829,은평구,7448680
4536,20190829,강서구,10242690
4537,20190829,용산구,5242670
4538,20190829,강남구,15376730
4539,20190829,동작구,7174930
4540,20190829,성동구,6177780
4541,20190829,송파구,12198480
4542,20190829,영등포구,9817580
4543,20190829,양천구,7371580
4544,20190829,종로구,5911550
4545,20190829,중랑구,6748940
4546,20190829,강동구,7524300
4547,20190829,노원구,8841160
4548,20190829,금천구,5558470
4549,20190829,서대문구,5965430
4550,20190830,구로구,8322330
4551,20190830,동대문구,6780500
4552,20190830,성북구,7649090
4553,20190830,중구,6703190
4554,20190830,관악구,8824880
4555,20190830,도봉구,5346120
4556,20190830,강북구,5283080
4557,20190830,광진구,6597520
4558,20190830,마포구,8280590
4559,20190830,서초구,10583630
4560,20190830,은평구,7385480
4561,20190830,강서구,10168670
4562,20190830,용산구,5293370
4563,20190830,강남구,15340740
4564,20190830,동작구,7152060
4565,20190830,성동구,6198760
4566,20190830,송파구,12261050
4567,20190830,영등포구,9893390
4568,20190830,양천구,7324320
4569,20190830,종로구,6010730
4570,20190830,중랑구,6698960
4571,20190830,강동구,7541010
4572,20190830,노원구,8782730
4573,20190830,금천구,5487170
4574,20190830,서대문구,6019230
4575,20190831,구로구,8041660
4576,20190831,동대문구,6832630
4577,20190831,성북구,8124780
4578,20190831,중구,4532980
4579,20190831,관악구,9343620
4580,20190831,도봉구,5796460
4581,20190831,강북구,5357700
4582,20190831,광진구,7090570
4583,20190831,마포구,8218610
4584,20190831,서초구,9466590
4585,20190831,은평구,7981020
4586,20190831,강서구,10141540
4587,20190831,용산구,5143930
4588,20190831,강남구,12481170
4589,20190831,동작구,7382770
4590,20190831,성동구,5843820
4591,20190831,송파구,12384980
4592,20190831,영등포구,8824370
4593,20190831,양천구,7869880
4594,20190831,종로구,4977300
4595,20190831,중랑구,7095190
4596,20190831,강동구,7814280
4597,20190831,노원구,9310320
4598,20190831,금천구,4679440
4599,20190831,서대문구,5933840
4600,20190901,강서구,10266570
4601,20190901,금천구,4696560
4602,20190901,동대문구,6880720
4603,20190901,도봉구,6079700
4604,20190901,양천구,8092050
