시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,옐로카펫_설치일자,보호구역_지정년도
초등학교,관악초등학교,서울특별시 관악구 청룡4길 49,,37.48102412,126.942556,서울특별시 관악구청,서울관악경찰서,Y,4,6~20,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,구암초등학교,서울특별시 관악구 구암길 1,,37.48966164,126.947398,서울특별시 관악구청,서울관악경찰서,Y,3,6~15,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,난곡초등학교,서울특별시 관악구 난곡로35길 102,,37.46912956,126.9163436,서울특별시 관악구청,서울관악경찰서,Y,6,4~8,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,난우초등학교,서울특별시 관악구 난우길 40,,37.47711703,126.9176507,서울특별시 관악구청,서울관악경찰서,Y,7,5~12,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,난향초등학교,서울특별시 관악구 난향길 9,,37.46282027,126.9183355,서울특별시 관악구청,서울관악경찰서,Y,5,6~20,2020-05-31,3200000,서울특별시 관악구,2017-11-09,95
초등학교,남부초등학교,서울특별시 관악구 남부순환로 163길 14,,37.48512106,126.9221169,서울특별시 관악구청,서울관악경찰서,Y,6,6~12,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,당곡초등학교,서울특별시 관악구 보라매로2길 23,,37.4901682,126.9303685,서울특별시 관악구청,서울관악경찰서,Y,7,6~12,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,미성초등학교,서울특별시 관악구 문성로 79,,37.47833862,126.9123944,서울특별시 관악구청,서울관악경찰서,Y,4,6~20,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,사당초등학교,서울특별시 관악구 남현4길 51,서울특별시 관악구 남현동 1080-1,37.47383781,126.9733518,서울특별시 관악구청,서울관악경찰서,Y,8,4~8,2020-05-31,3200000,서울특별시 관악구,2018-07-26,95
초등학교,신우초등학교,서울특별시 관악구 호암로 498,,37.46326532,126.9325366,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2020-05-31,3200000,서울특별시 관악구,2016-06-07,95
초등학교,원당초등학교,서울특별시 관악구 봉천로 505,,37.48127866,126.9562498,서울특별시 관악구청,서울관악경찰서,Y,4,6~25,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,인헌초등학교,서울특별시 관악구 낙성대로 23,,37.47675328,126.9598656,서울특별시 관악구청,서울관악경찰서,Y,3,6~30,2020-05-31,3200000,서울특별시 관악구,0,95
초등학교,청룡초등학교,서울특별시 관악구 관악로5길 61,,37.47672482,126.9512177,서울특별시 관악구청,서울관악경찰서,Y,3,5~8,2020-05-31,3200000,서울특별시 관악구,2016-11-24,95
초등학교,삼성초등학교,서울특별시 관악구 대학7길 52,,37.46852069,126.9404946,서울특별시 관악구청,서울관악경찰서,Y,2,6~8,2020-05-31,3200000,서울특별시 관악구,0,96
초등학교,신림초등학교,서울특별시 관악구 문성로28길 31,,37.4771503,126.9268759,서울특별시 관악구청,서울관악경찰서,Y,7,6~20,2020-05-31,3200000,서울특별시 관악구,0,96
초등학교,신봉초등학교,서울특별시 관악구 양녕로6나길 1,,37.48557554,126.9493908,서울특별시 관악구청,서울관악경찰서,Y,10,5~8,2020-05-31,3200000,서울특별시 관악구,2017-11-10,96
초등학교,은천초등학교,서울특별시 관악구 은천로 69,,37.4865852,126.9426783,서울특별시 관악구청,서울관악경찰서,Y,5,6~20,2020-05-31,3200000,서울특별시 관악구,0,96
초등학교,봉천초등학교,서울특별시 관악구 행운1라길 17,,37.48326879,126.9581888,서울특별시 관악구청,서울관악경찰서,Y,5,6~12,2020-05-31,3200000,서울특별시 관악구,0,98
초등학교,신성초등학교,서울특별시 관악구 신림로 114,,37.47200385,126.9367522,서울특별시 관악구청,서울관악경찰서,Y,3,6~15,2020-05-31,3200000,서울특별시 관악구,0,98
초등학교,봉현초등학교,서울특별시 관악구 성현로 117,,37.49123996,126.9555881,서울특별시 관악구청,서울관악경찰서,Y,4,6~20,2020-05-31,3200000,서울특별시 관악구,2018-08-08,3
초등학교,원신초등학교,서울특별시 관악구 광신길 177,,37.46719779,126.9272428,서울특별시 관악구청,서울관악경찰서,Y,3,4~12,2020-05-31,3200000,서울특별시 관악구,2017-11-09,3
초등학교,조원초등학교,서울특별시 관악구 조원로 67,,37.484114,126.9095068,서울특별시 관악구청,서울관악경찰서,Y,4,6~20,2020-05-31,3200000,서울특별시 관악구,0,5
유치원,건영유치원,서울특별시 관악구 조원로 114,,37.484844,126.914908,서울특별시 관악구청,서울관악경찰서,Y,3,6~12,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,동원유치원,서울특별시 관악구 행운1길 96,,37.48282858,126.9567328,서울특별시 관악구청,서울관악경찰서,Y,1,8,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,배꽃유치원,서울특별시 관악구 봉천로29길 47,,37.48560816,126.941936,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,소슬유치원,서울특별시 관악구 구암길 46,,37.489766,126.9484065,서울특별시 관악구청,서울관악경찰서,Y,1,12,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,예닮유치원,서울특별시 관악구 남부순환로172길 59-9,,37.48223803,126.922468,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,은아유치원,서울특별시 관악구 남부순환로246길 25,,37.47545008,126.9644352,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,현대유치원,서울특별시 관악구 관악로40길 55,,37.49225405,126.9593507,서울특별시 관악구청,서울관악경찰서,Y,1,12,2020-05-31,3200000,서울특별시 관악구,0,97
유치원,명성유치원,서울특별시 관악구 문성로 234,,37.47880049,126.929357,서울특별시 관악구청,서울관악경찰서,Y,1,8,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,새소슬유치원,서울특별시 관악구 구암길 46,,37.489742,126.9484065,서울특별시 관악구청,서울관악경찰서,Y,1,12,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,새싹유치원,서울특별시 관악구 남현2길 90,,37.4745654,126.972834,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,신림유치원,서울특별시 관악구 난곡로 32길 12,,37.472093,126.9202382,서울특별시 관악구청,서울관악경찰서,Y,2,4~6,2020-05-31,3200000,서울특별시 관악구,0,96
유치원,애동유치원,서울특별시 관악구 법원단지길 56,,37.47381393,126.920254,서울특별시 관악구청,서울관악경찰서,Y,2,8,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,종인유치원,서울특별시 관악구 솔밭로 20,,37.4790524,126.963441,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,하늘유치원,서울특별시 관악구 양산길 18,,37.47405927,126.9322556,서울특별시 관악구청,서울관악경찰서,Y,2,6~8,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,한별유치원,서울특별시 관악구 남부순환로144길 65,,37.47841871,126.9134662,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,큰솔유치원,서울특별시 관악구 관악로30길 12,,37.48409858,126.9606848,서울특별시 관악구청,서울관악경찰서,Y,1,20,2020-05-31,3200000,서울특별시 관악구,0,3
유치원,은비유치원,서울특별시 관악구 청림5길 22,,37.489072,126.9601123,서울특별시 관악구청,서울관악경찰서,Y,1,12,2020-05-31,3200000,서울특별시 관악구,0,5
유치원,꿈나라유치원,서울특별시 관악구 난곡로 42,,37.4605336,126.9206196,서울특별시 관악구청,서울관악경찰서,Y,1,20,2020-05-31,3200000,서울특별시 관악구,0,9
유치원,신우단설유치원,서울특별시 관악구 호암로 498,,37.46326532,126.9325366,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2020-05-31,3200000,서울특별시 관악구,0,95
유치원,관악병설유치원,서울특별시 관악구 청룡4길 49,,37.48102412,126.942556,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2020-05-31,3200000,서울특별시 관악구,0,95
유치원,난곡병설유치원,서울특별시 관악구 난곡로35길 102,,37.46912956,126.9163436,서울특별시 관악구청,서울관악경찰서,Y,1,4~8,2020-05-31,3200000,서울특별시 관악구,0,95
유치원,봉천병설유치원,서울특별시 관악구 행운1라길 17,,37.48326879,126.9581888,서울특별시 관악구청,서울관악경찰서,Y,1,6~12,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,삼성병설유치원,서울특별시 관악구 대학7길 52,,37.46852069,126.9404946,서울특별시 관악구청,서울관악경찰서,Y,1,6~8,2020-05-31,3200000,서울특별시 관악구,0,96
유치원,신성병설유치원,서울특별시 관악구 신림로 114,,37.47200385,126.9367522,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2020-05-31,3200000,서울특별시 관악구,0,98
유치원,원당병설유치원,서울특별시 관악구 봉천로 505,,37.48127866,126.9562498,서울특별시 관악구청,서울관악경찰서,Y,1,6~25,2020-05-31,3200000,서울특별시 관악구,0,95
유치원,은천병설유치원,서울특별시 관악구 은천로 69,,37.4865852,126.9426783,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2020-05-31,3200000,서울특별시 관악구,0,96
유치원,청룡병설유치원,서울특별시 관악구 관악로5길 61,,37.47672482,126.9512177,서울특별시 관악구청,서울관악경찰서,Y,1,5~8,2020-05-31,3200000,서울특별시 관악구,0,95
특수학교,새롬학교,서울특별시 관악구 보라매로 44,,37.493126,126.927367,서울특별시 관악구청,서울관악경찰서,Y,2,20,2020-05-31,3200000,서울특별시 관악구,0,98
특수학교,서울정문학교,서울특별시 관악구 난향3길 31,,37.461733,126.9169532,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,97
어린이집,구립선봉어린이집,서울특별시 관악구 봉천로27길 20,,37.485148,126.939675,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,97
어린이집,구립다원어린이집,서울특별시 관악구 미성길 123,,37.47196653,126.9121893,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,10
어린이집,구립도담어린이집,서울특별시 관악구 청림3길 37,,37.4897327,126.958378,서울특별시 관악구청,서울관악경찰서,Y,3,6,2020-05-31,3200000,서울특별시 관악구,0,10
어린이집,구립새빛어린이집,서울특별시 관악구 신사로10길 29,,37.4863192,126.9151491,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,10
어린이집,노아어린이집,서울특별시 관악구 남부순환로145길 6,,37.4818537,126.9123722,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,97
어린이집,구립문성어린이집,서울특별시 관악구 시흥대로 164길 27,,37.48201452,126.9028929,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,7
어린이집,구립미림어린이집,서울특별시 관악구 태흥길 4,,37.46639992,126.9309422,서울특별시 관악구청,서울관악경찰서,Y,2,6,2020-05-31,3200000,서울특별시 관악구,0,13
어린이집,구립합실어린이집,서울특별시 관악구 광신길 113,,37.464018,126.925415,서울특별시 관악구청,서울관악경찰서,Y,1,20,2020-05-31,3200000,서울특별시 관악구,0,13
어린이집,구립서원어린이집,서울특별시 관악구 서원3길 25,,37.47692559,126.9342292,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,13
어린이집,예대어린이집,서울특별시 관악구 양녕로2가길 41,,37.48530068,126.947208,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,13
어린이집,미라클어린이집,서울특별시 관악구 법원단지2길 15-4,,37.473654,126.919802,서울특별시 관악구청,서울관악경찰서,Y,1,4~6,2020-05-31,3200000,서울특별시 관악구,0,13
유치원,예일유치원,서울특별시 관악구 낙성대역14길 6,,37.4739111,126.964244,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,15
유치원,영그린유치원,서울특별시 관악구 참숯5길 12,,37.47706582,126.9403929,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,15
어린이집,아뜰어린이집,서울특별시 관악구 봉천로23다길 23,서울특별시 관악구 봉천동 965-1,37.48750132,126.9369662,서울특별시 관악구청,서울관악경찰서,Y,1,6,2020-05-31,3200000,서울특별시 관악구,0,17
어린이집,초롱별어린이집,서울특별시 관악구 난곡로45길 5,서울특별시 관악구 신림동 763-68,37.4762101,126.9153179,서울특별시 관악구청,서울관악경찰서,Y,3,6,2020-05-31,3200000,서울특별시 관악구,0,18
초등학교,논현초등학교,서울특별시 강남구 강남대로120길 33,,37.50849066,127.0262217,서울특별시 강남구청,강남경찰서,Y,8,6,2020-06-24,3220000,서울특별시 강남구,2016-11-09,96
초등학교,남명초교,서울특별시 양천구 중앙로23길 3,서울특별시 양천구 신정3동 653-5,37.51568355,126.8540839,서울특별시 양천구청,양천경찰서,Y,10,5,2020-06-01,3140000,서울특별시 양천구,0,95
초등학교,양동초교,서울특별시 양천구 오목로23길 24,서울특별시 양천구 신정4동 941,37.52584691,126.8512404,서울특별시 양천구청,양천경찰서,Y,8,6,2020-06-01,3140000,서울특별시 양천구,0,95
초등학교,강서초교,서울특별시 양천구 오목로 31,서울특별시 양천구 신월4동 441,37.52241335,126.8409133,서울특별시 양천구청,양천경찰서,Y,7,5,2020-06-01,3140000,서울특별시 양천구,0,96
초등학교,강신초교,서울특별시 양천구 월정로 280,서울특별시 양천구 신월5동 6-7,37.54210052,126.8295869,서울특별시 양천구청,양천경찰서,Y,5,7,2020-06-01,3140000,서울특별시 양천구,0,96
초등학교,신원초교,서울특별시 양천구 남부순환로58길 32,서울특별시 양천구 신월3동 204,37.529559,126.8298644,서울특별시 양천구청,양천경찰서,Y,6,6,2020-06-01,3140000,서울특별시 양천구,0,96
초등학교,양강초교,서울특별시 양천구 오목로 101,서울특별시 양천구 신월2동 496,37.52360403,126.8474801,서울특별시 양천구청,양천경찰서,Y,5,6,2020-06-01,3140000,서울특별시 양천구,0,96
초등학교,양원초교,서울특별시 양천구 화곡로 16,서울특별시 양천구 신월3동 40-1,37.5382167,126.8231056,서울특별시 양천구청,양천경찰서,Y,5,6,2020-06-01,3140000,서울특별시 양천구,0,96
초등학교,갈산초교,서울특별시 양천구 목동로 31,서울특별시 양천구 신정7동 330-11,37.51237228,126.8702286,서울특별시 양천구청,양천경찰서,Y,8,14,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,강월초교,서울특별시 양천구 신월로 97,서울특별시 양천구 신월7동 987-3,37.516341,126.8334325,서울특별시 양천구청,양천경찰서,Y,5,8,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,경인초교,서울특별시 양천구 안양천로 1009,서울특별시 양천구 목5동 911-4,37.5328933,126.8856977,서울특별시 양천구청,양천경찰서,Y,5,4,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,계남초교,서울특별시 양천구 목동동로2길 54,서울특별시 양천구 신정7동 325-7,37.51016938,126.8600168,서울특별시 양천구청,양천경찰서,Y,5,7,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,목동초교,서울특별시 양천구 목동동로12길 12,서울특별시 양천구 신정2동 86-2,37.52280796,126.8721597,서울특별시 양천구청,양천경찰서,Y,5,5,2020-06-01,3140000,서울특별시 양천구,0,8
초등학교,서정초교,서울특별시 양천구 목동로8길 19,서울특별시 양천구 목1동 927-5,37.52345129,126.8672365,서울특별시 양천구청,양천경찰서,Y,4,7,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,신목초교,서울특별시 양천구 신목로5길 11-6,서울특별시 양천구 신정2동 281-1,37.51660963,126.8726846,서울특별시 양천구청,양천경찰서,Y,6,6,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,신서초교,서울특별시 양천구 목동서로10길 35,서울특별시 양천구 신정1동 312-1,37.5205957,126.8623322,서울특별시 양천구청,양천경찰서,Y,4,7,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.51637504,126.8566344,서울특별시 양천구청,양천경찰서,Y,3,7,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,양목초교,서울특별시 양천구 목동로11길 30,서울특별시 양천구 신정4동 1001,37.5239168,126.8614708,서울특별시 양천구청,양천경찰서,Y,8,5,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,양화초교,서울특별시 양천구 목동중앙북로16길 57,서울특별시 양천구 목2동 4542,37.54366993,126.8739855,서울특별시 양천구청,양천경찰서,Y,5,5,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,영도초교,서울특별시 양천구 목동중앙로 70,서울특별시 양천구 목5동 903-1,37.53595157,126.8719438,서울특별시 양천구청,양천경찰서,Y,7,7,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,월촌초교,서울특별시 양천구 목동중앙로 132,서울특별시 양천구 목5동 901-1,37.54069543,126.876258,서울특별시 양천구청,양천경찰서,Y,5,7,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,은정초교,서울특별시 양천구 목동로3길 41,서울특별시 양천구 신정7동 276,37.51360068,126.8697062,서울특별시 양천구청,양천경찰서,Y,0,14,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,정목초교,서울특별시 양천구 목동중앙로3길 30-10,서울특별시 양천구 목4동 757,37.53652975,126.870051,서울특별시 양천구청,양천경찰서,Y,16,5,2020-06-01,3140000,서울특별시 양천구,0,97
초등학교,목원초교,서울특별시 양천구 목동중앙로 204,서울특별시 양천구 목5동 929,37.54293623,126.8824793,서울특별시 양천구청,양천경찰서,Y,2,14,2020-06-01,3140000,서울특별시 양천구,0,98
초등학교,신강초교,서울특별시 양천구 목동중앙로55길 72,서울특별시 양천구 신월2동 448-5,37.525717,126.841556,서울특별시 양천구청,양천경찰서,Y,3,6,2020-06-01,3140000,서울특별시 양천구,0,98
초등학교,신남초교,서울특별시 양천구 절골8길 33,서울특별시 양천구 신월6동 590-1,37.51652947,126.8447978,서울특별시 양천구청,양천경찰서,Y,0,5,2020-06-01,3140000,서울특별시 양천구,0,98
초등학교,신기초교,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.51131204,126.8542146,서울특별시 양천구청,양천경찰서,Y,8,7,2020-06-01,3140000,서울특별시 양천구,0,0
초등학교,지향초교,서울특별시 양천구 신정로11길 74,서울특별시 양천구 신정3동 1284,37.5128393,126.8370236,서울특별시 양천구청,양천경찰서,Y,8,6,2020-06-01,3140000,서울특별시 양천구,0,4
초등학교,장수초교,서울특별시 양천구 신정로13가길 30,서울특별시 양천구 신정3동 1288-2,37.51299801,126.845158,서울특별시 양천구청,양천경찰서,Y,6,6,2020-06-01,3140000,서울특별시 양천구,0,6
초등학교,목운초교,서울특별시 양천구 목동동로 235,서울특별시 양천구 목1동 922,37.52701123,126.8730106,서울특별시 양천구청,양천경찰서,Y,5,14,2020-06-01,3140000,서울특별시 양천구,0,9
초등학교,신은초교,서울특별시 양천구 신정이펜2로 30,서울특별시 양천구 신정3동781-14,37.5139921,126.8321711,서울특별시 양천구청,양천경찰서,Y,6,7,2020-06-01,3140000,서울특별시 양천구,0,11
유치원,해림유치원,서울특별시 양천구 목동서로2길 22,서울특별시 양천구 목5동 929,37.54162818,126.8826428,서울특별시 양천구청,양천경찰서,Y,1,6,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,다솜유치원,서울특별시 양천구 월정로9길 23-4,서울특별시 양천구 신월4동 422-2,37.52423757,126.8387504,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,대한유치원,서울특별시 양천구 오목로13길 31,서울특별시 양천구 신월2동 465-6,37.52573412,126.8448059,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,동연유치원,서울특별시 양천구 목동중앙북로7길 22,서울특별시 양천구 목3동 602-16,37.548809,126.8677075,서울특별시 양천구청,양천경찰서,Y,3,6,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,등대유치원,서울특별시 양천구 목동동로12길 60,서울특별시 양천구 신정2동 1279,37.52213281,126.877791,서울특별시 양천구청,양천경찰서,Y,3,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,등촌유치원,서울특별시 양천구 목동중앙북로8길 46,서울특별시 양천구 목3동 625-19,37.54657555,126.8649065,서울특별시 양천구청,양천경찰서,Y,6,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,목성유치원,서울특별시 양천구 목동동로 50,서울특별시 양천구 신정7동 326,37.51209425,126.8602892,서울특별시 양천구청,양천경찰서,Y,1,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,상아유치원,서울특별시 양천구 지양로5길 2,서울특별시 양천구 신월7동 953-6,37.52092959,126.8339068,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,샘터유치원,서울특별시 양천구 신월로 99 3361,서울특별시 양천구 신월7동 987-1,37.518051,126.832489,서울특별시 양천구청,양천경찰서,N,0,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,어린이의정원유치원,서울특별시 양천구 목동남로4길 6-46,서울특별시 양천구 신정7동 337-2,37.5065709,126.8647692,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,원일유치원,서울특별시 양천구 목동동로 350,서울특별시 양천구 목5동 912,37.53515823,126.8818745,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,98
유치원,빛나유치원,서울특별시 양천구 목동로 212,서울특별시 양천구 목1동 925,37.52924998,126.867095,서울특별시 양천구청,양천경찰서,Y,1,6,2020-06-01,3140000,서울특별시 양천구,0,99
유치원,신일유치원,서울특별시 양천구 오목로 57,서울특별시 양천구 신월2동 490-15,37.5226148,126.8441064,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,99
유치원,이화유치원,서울특별시 양천구 지양로15길 9,서울특별시 양천구 신월7동 912-6,37.52300136,126.8310059,서울특별시 양천구청,양천경찰서,Y,4,6,2020-06-01,3140000,서울특별시 양천구,0,8
유치원,튼튼유치원,서울특별시 양천구 목동중앙로52길 62,서울특별시 양천구 신정4동 915-4,37.525867,126.857291,서울특별시 양천구청,양천경찰서,Y,1,6,2020-06-01,3140000,서울특별시 양천구,0,99
유치원,세화유치원,서울특별시 양천구 목동동로 130,서울특별시 양천구 신정6동 331,37.51500071,126.8712376,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,7
유치원,푸른유치원,서울특별시 양천구 목동로11길 23,서울특별시 양천구 신정4동 1011-3,37.5230403,126.8624045,서울특별시 양천구청,양천경찰서,Y,1,6,2020-06-01,3140000,서울특별시 양천구,0,7
유치원,신목유치원,서울특별시 양천구 목동중앙북로10길 7-10,서울특별시 양천구 목2동 504-12,37.546331,126.870203,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,계상유치원,서울특별시 양천구 남부순환로86길 22,서울특별시 양천구 신정3동 1286-1,37.512508,126.839855,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,광영유치원,서울특별시 양천구 남부순환로30길 17,서울특별시 양천구 신월3동 43-2,37.53719702,126.8232754,서울특별시 양천구청,양천경찰서,Y,0,6,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,수영유치원,서울특별시 양천구 목동서로 38,서울특별시 양천구 목5동 901,37.54129242,126.878502,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,아란유치원,서울특별시 양천구 목동서로 100,서울특별시 양천구 목5동 903,37.53422404,126.8741688,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,목동유치원,서울특별시 양천구 오목로42길 13,서울특별시 양천구 신정4동 1000-3,37.52437704,126.860513,서울특별시 양천구청,양천경찰서,Y,0,6,2020-06-01,3140000,서울특별시 양천구,0,8
유치원,한서유치원,서울특별시 양천구 목동동로 430,서울특별시 양천구 목5동 911,37.53520397,126.8843953,서울특별시 양천구청,양천경찰서,Y,0,6,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,신예유치원,서울특별시 양천구 신정로 290,서울특별시 양천구 신정3동 1276,37.51232384,126.853457,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,신정유치원,서울특별시 양천구 신정로7길 81-4,서울특별시 양천구 신정3동 1319-3,37.51356942,126.8333708,서울특별시 양천구청,양천경찰서,Y,2,8,2020-06-01,3140000,서울특별시 양천구,0,16
유치원,경인초교병설,서울특별시 양천구 안양천로 1009,서울특별시 양천구 목5동 911,37.5328933,126.8856977,서울특별시 양천구청,양천경찰서,Y,0,4,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,신기초교병설,서울특별시 양천구 신정로 292,서울특별시 양천구 신정3동 1274,37.51131204,126.8542146,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,10
유치원,신원초교병설,서울특별시 양천구 남부순환로58길 32,서울특별시 양천구 신월3동 202-1,37.529559,126.8298644,서울특별시 양천구청,양천경찰서,Y,0,6,2020-06-01,3140000,서울특별시 양천구,0,96
유치원,양목초교병설,서울특별시 양천구 목동로11길 30,서울특별시 양천구 신정4동 1001,37.5239168,126.8614708,서울특별시 양천구청,양천경찰서,Y,0,5,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,영도초교병설,서울특별시 양천구 목동중앙로 70,서울특별시 양천구 목5동 903-1,37.53595157,126.8719438,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,월촌초교병설,서울특별시 양천구 목동중앙로 132,서울특별시 양천구 목5동 901-1,37.54069543,126.876258,서울특별시 양천구청,양천경찰서,Y,0,7,2020-06-01,3140000,서울특별시 양천구,0,97
유치원,장수초교병설,서울특별시 양천구 신정로13가길 30,서울특별시 양천구 신정3동 1288-2,37.51299801,126.845158,서울특별시 양천구청,양천경찰서,Y,0,6,2020-06-01,3140000,서울특별시 양천구,0,6
어린이집,꿈나래어린이집,서울특별시 양천구 목동동로12길 7,서울특별시 양천구 목1동 405-463,37.5231041,126.872139,서울특별시 양천구청,양천경찰서,Y,0,6,2020-06-01,3140000,서울특별시 양천구,0,97
어린이집,다솜어린이집,서울특별시 양천구 목동중앙로13길 22,서울특별시 양천구 목2동 131-3,37.5453431,126.8818404,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,97
어린이집,신나는어린이집,서울특별시 양천구 목동남로 90,서울특별시 양천구 신정7동 330-13,37.510903,126.8685616,서울특별시 양천구청,양천경찰서,Y,2,7,2020-06-01,3140000,서울특별시 양천구,0,97
어린이집,양천삼성어린이집,서울특별시 양천구 목동동로8길 36,서울특별시 양천구 신정6동 329-4,37.515519,126.871488,서울특별시 양천구청,양천경찰서,Y,3,7,2020-06-01,3140000,서울특별시 양천구,0,97
